SampleID,Auto PIT 10 05 1,Auto PIT 10 05 2,Auto PIT 10 05 3,Auto PIT 10 05 4,Auto PIT 10 05 5
train25412,0.53719,1.4594,0.36985,-0.47837,-2.0208
train25413,1.535,0.54754,-0.43267,1.3089,-1.0695
train25414,2.758,-1.0092,0.76573,1.1225,-0.8312
train25415,0.79167,0.62401,-0.54362,0.38109,-0.37872
train25416,-1.6276,0.41582,-2.1241,-1.3875,0.59475
train25417,-2.3637,0.94819,-4.1392,-1.6397,-0.27542
train25418,1.0057,2.2617,0.77909,-1.2206,-1.0034
train25419,-0.09793,0.63859,0.26839,0.017638,-0.96882
train25420,0.30476,-0.80163,-0.031267,1.3571,0.088122
train25421,-1.7001,0.36718,-3.44,-1.3713,-0.31824
train25422,0.51894,-0.13932,-0.41587,-0.01154,0.47851
train25423,0.81349,-0.0099441,-0.2493,0.47056,1.2675
train25424,0.22857,0.3327,1.5872,0.90214,0.5934
train25425,0.725,-0.00067624,0.83073,1.2488,-0.32672
train25426,-2.0329,0.71399,1.2163,-1.6721,0.59896
train25427,0.017161,2.2298,0.41848,-0.31383,-1.9369
train25428,-0.5125,0.21047,0.36722,0.22858,0.2681
train25429,-0.45807,-0.26338,0.92497,1.3578,-0.10838
train25430,1.8805,-0.017702,-0.88043,-1.808,0.30195
train25431,0.16998,0.90723,-1.6087,1.0111,1.3972
train25432,0.59068,0.013027,-0.13571,1.0375,0.28064
train25433,-0.3706,0.31663,0.83828,2.3488,0.83259
train25434,-2.5707,0.35736,1.1835,-2.0436,1.5553
train25435,0.98582,-0.84325,-0.65021,-2.7758,0.21075
train25436,0.15676,1.3723,0.41496,-0.10979,-1.4328
train25437,1.3785,0.83363,0.51837,-1.4165,-1.13
train25438,0.66728,-0.60101,-0.17453,0.52891,1.6155
train25439,0.12453,-0.57824,-0.27754,0.73877,0.9137
train25440,-1.561,0.80368,0.51096,-1.1637,0.53256
train25441,0.45789,-0.10414,-0.65804,-0.039227,1.7375
train25442,-0.084241,-0.041832,-0.15753,0.3981,0.9871
train25443,0.16,-0.2232,-0.29224,0.63852,0.90572
train25444,0.89218,-1.1113,-0.47317,0.96243,-1.1404
train25445,-1.2456,0.9122,-1.7487,1.7752,0.99823
train25446,-0.93098,-0.38784,-2.8877,-1.3283,-0.51966
train25447,-0.3122,0.15024,0.9428,2.1124,0.54484
train25448,2.4963,0.16778,0.16926,0.84785,-0.70076
train25449,-0.017704,0.36025,0.60357,1.6818,-0.9841
train25450,0.87933,-0.22247,0.85824,0.47133,-0.44825
train25451,-2.3483,-3.927,1.3406,-0.72805,-0.35378
train25452,0.67423,-0.097232,0.00092651,0.89609,0.80746
train25453,0.021107,0.59271,-0.25495,0.034653,-1.6655
train25454,0.20587,0.15952,-0.019695,0.31659,-0.11701
train25455,1.8919,3.488,0.056061,0.52717,1.0406
train25456,0.33193,0.097871,0.51114,0.30717,0.33836
train25457,-1.3149,-0.91223,-0.051117,-0.47886,-0.53206
train25458,-0.59658,0.0069312,0.46223,-0.97876,0.51147
train25459,0.15716,0.19834,-0.71457,-0.062728,1.0664
train25460,0.061509,0.32833,0.39968,1.0487,-1.0081
train25461,0.48822,-0.27287,1.267,1.0703,-0.5135
train25462,1.5172,0.54304,-1.8961,-1.1087,0.15345
train25463,1.6347,-1.1647,-0.73368,1.0829,-1.3211
train25464,-2.6753,0.68087,1.3207,-1.7242,1.5662
train25465,0.73645,-1.1389,-0.31979,0.49948,1.013
train25466,0.083697,0.037005,0.056321,0.19165,0.096988
train25467,2.6406,0.083229,-0.44985,0.13038,-0.31108
train25468,-2.7603,0.16442,1.1202,-1.6907,1.3248
train25469,1.0058,-0.54078,-0.052545,-0.01271,-0.064671
train25470,-2.8794,0.38874,1.1166,-1.7397,1.4544
train25471,-0.23369,0.36559,1.4509,-1.1331,0.68168
train25472,2.1534,0.06746,-2.9195,-3.4147,0.9533
train25473,0.28754,1.0955,0.1175,-0.2336,-2.0157
train25474,1.3548,-0.4873,0.71722,-1.2713,0.080446
train25475,2.0142,-0.010739,-1.458,-2.8257,0.75483
train25476,-1.2992,2.0003,-1.6881,1.494,-0.074342
train25477,0.52847,0.40556,1.864,1.9324,-0.42731
train25478,-1.5154,1.2495,-2.0529,1.8423,1.0345
train25479,-0.91906,-0.22749,0.17002,-0.9188,0.61886
train25480,-0.36969,1.6748,0.1817,-0.48604,-1.8992
train25481,0.86805,1.1195,-1.1512,-0.49773,0.081319
train25482,-0.65544,-0.029257,-0.71255,-0.25488,0.17294
train25483,2.0093,-0.1258,-2.2045,-0.31241,-0.13036
train25484,-0.66109,-0.70209,1.5979,0.66548,0.22102
train25485,0.77408,1.522,3.0629,-1.8349,1.6825
train25486,1.8898,3.0883,-0.19583,0.73762,0.76826
train25487,-1.356,2.4951,-1.9297,1.8227,0.56044
train25488,0.38938,0.8321,0.65069,1.1453,-1.6252
train25489,-2.4184,-3.9358,1.356,-0.77495,-0.23632
train25490,-0.91298,0.32892,-1.4461,-0.81289,-1.0205
train25491,0.93446,-0.50686,-1.0908,-0.32248,-0.90061
train25492,0.65608,0.3141,-0.12496,0.18766,-0.25295
train25493,0.34333,1.0729,-0.0012326,0.028659,0.67144
train25494,0.78908,2.2855,3.0873,-0.15722,1.7712
train25495,-0.084205,1.4903,0.40769,-0.26787,0.051324
train25496,-2.2734,0.30398,-4.1153,-1.9127,-0.10583
train25497,0.92542,-0.34373,-3.0266,-1.2901,-0.41715
train25498,0.082701,0.2452,2.3578,2.6474,-0.25208
train25499,1.4313,-1.5065,-1.3793,0.94247,-1.2162
train25500,-0.20375,1.302,2.5555,3.4148,0.58527
train25501,0.67631,0.65988,-0.28964,-0.071297,1.4637
train25502,0.89227,-0.49475,-0.30947,0.7875,-0.47713
train25503,0.16769,-0.40997,-0.24131,0.39386,0.5276
train25504,0.10678,0.81243,0.77619,0.17677,0.088563
train25505,-0.35267,0.40181,-0.72535,0.7429,0.80763
train25506,1.5638,0.36077,0.66765,-2.2995,0.51071
train25507,-1.6607,0.91643,-1.8717,2.1571,0.78524
train25508,-2.232,-3.6115,1.3495,-0.59603,-0.32578
train25509,1.7731,-0.75423,-2.5178,-1.4915,0.78651
train25510,2.5155,0.19576,-3.3527,-3.2449,0.64292
train25511,1.3031,-1.7706,-1.7102,0.23987,-0.97701
train25512,0.58779,1.4753,1.4808,-0.67094,1.5935
train25513,1.0747,-0.42248,0.20803,-0.25324,0.78638
train25514,-0.067683,-0.79375,0.68691,-0.59389,-0.14503
train25515,-1.9164,2.244,-2.5781,2.5937,0.45026
train25516,0.052225,0.19376,0.20072,0.45101,-0.081983
train25517,-0.63445,2.0071,-1.1247,0.80975,-1.2005
train25518,0.42058,0.20192,-0.18118,0.10893,-0.11548
train25519,1.675,-1.1527,-1.7843,-0.68324,0.14282
train25520,-0.7306,-0.042565,0.11417,-0.71121,0.51293
train25521,0.71542,-0.62003,-0.20369,0.48669,1.6737
train25522,-2.12,1.7879,-2.6213,2.4756,0.44563
train25523,0.73676,-0.19505,-0.31797,0.94032,0.31279
train25524,0.80817,-0.90033,0.44257,-2.3146,-0.21341
train25525,0.98854,-0.14493,-0.81737,0.93887,-1.8976
train25526,-2.809,0.054907,1.4205,-1.922,1.5881
train25527,0.4125,0.81582,0.18411,0.52748,-1.6509
train25528,-0.06994,0.10045,-0.015616,-0.012307,-0.0026096
train25529,-2.3101,1.2139,-2.5061,2.1741,0.14956
train25530,1.2045,-1.2864,-1.1295,-0.0051808,-0.66004
train25531,-2.9562,0.23481,1.525,-2.1423,1.5125
train25532,2.2208,0.48514,0.018636,-0.98418,0.16867
train25533,1.0782,0.093571,2.2353,-0.20126,-0.62697
train25534,0.3089,0.03776,-0.061402,-0.037729,1.4593
train25535,0.5559,2.755,-0.38177,-0.42942,-0.48491
train25536,-2.3759,1.2663,-1.6333,1.8539,0.46648
train25537,-2.1497,1.6759,-2.3877,2.0761,-0.20477
train25538,1.5241,1.6358,-0.38798,0.15437,-0.031428
train25539,-1.3571,0.22301,-3.4112,-2.1475,-0.12089
train25540,-1.3535,2.503,-2.1527,2.1026,0.57443
train25541,0.95617,-0.12617,1.6451,2.2795,-1.2121
train25542,0.42046,-0.16352,-0.90633,-0.11525,1.3816
train25543,0.55543,0.044386,-0.29035,-0.034825,0.1891
train25544,0.44892,0.63944,2.4832,2.7953,-0.10003
train25545,-2.3861,0.86162,1.0422,-1.8797,1.1692
train25546,0.73039,-0.28399,-0.013594,0.77475,1.3067
train25547,-2.3639,0.53089,-4.2011,-1.549,0.17587
train25548,1.6983,-0.32567,1.0833,0.92403,-0.10757
train25549,0.7746,1.5237,-1.3235,1.0305,-0.031244
train25550,1.5321,0.77172,0.31637,0.017115,0.75532
train25551,2.2708,2.3076,-1.2235,-0.91999,0.041308
train25552,1.1747,-0.52464,1.0941,0.53071,-0.0089699
train25553,2.4745,-0.59547,1.8409,-0.30633,-0.38055
train25554,-0.36858,0.70794,2.2141,3.0157,0.11236
train25555,0.33104,2.6326,-1.2354,-0.71803,-1.2587
train25556,0.28303,-0.8037,0.15462,0.74337,-0.8612
train25557,-0.90518,-0.13591,-1.3205,-0.24867,-0.31756
train25558,-2.3666,0.37032,0.76347,-1.8403,1.53
train25559,0.66058,1.007,-0.86434,0.19762,-0.79226
train25560,0.34682,0.44777,0.056911,-0.10028,-1.1494
train25561,0.061762,-0.16835,-0.10292,0.07025,0.28381
train25562,0.51068,-0.61784,-0.079595,0.69695,1.5285
train25563,0.66258,0.074809,1.7363,-1.5838,1.2187
train25564,1.3196,0.72129,-0.087934,2.3955,-0.52885
train25565,0.96725,-0.022981,0.41353,-0.89301,-0.13282
train25566,0.44574,0.21667,0.3968,-0.25711,-0.078125
train25567,2.153,-0.79301,-1.0519,0.7072,-0.70759
train25568,0.92255,1.0094,0.58109,-0.91181,-1.5979
train25569,-2.107,1.6642,-1.8935,1.8978,0.30799
train25570,0.95952,3.3585,1.1092,-0.78116,1.2785
train25571,-2.3361,0.39336,-4.0992,-1.9113,-0.087287
train25572,1.1203,1.5353,-1.1286,-1.2577,-1.2598
train25573,-0.063467,-2.9259,-0.0023806,0.97497,-1.0406
train25574,-2.2815,0.402,-3.3656,-0.096849,-0.28538
train25575,-1.7615,0.74406,-2.9973,-1.3071,-0.7154
train25576,1.8642,-0.55565,1.0511,-0.25271,-0.62266
train25577,-0.26218,-0.031292,-0.95964,-0.23884,-0.40742
train25578,0.60377,-0.51996,0.042306,0.80037,1.6376
train25579,0.82017,0.027032,-1.7285,-0.91468,0.2983
train25580,1.2697,-0.33608,-0.5217,2.0031,-1.0347
train25581,0.64976,-0.41467,-0.30958,0.46907,1.5991
train25582,0.034626,0.12088,0.40485,-0.20103,-0.38932
train25583,-2.4214,0.44852,1.1404,-1.7602,1.4155
train25584,0.67347,0.040901,0.63398,0.15003,-0.0061738
train25585,0.040728,-0.22449,-0.44081,0.61208,1.0726
train25586,-2.2319,-2.897,1.5647,-0.36958,-0.28396
train25587,-2.3435,-3.8965,1.3333,-0.79311,-0.42528
train25588,-0.20542,0.45192,0.3647,1.679,0.52065
train25589,-2.5809,0.63061,-4.3566,-1.6733,0.096195
train25590,1.6129,-0.94785,-0.81829,0.15902,-0.49027
train25591,-0.042655,0.88838,0.30945,-0.17345,-1.8377
train25592,-0.73984,0.20794,-0.23113,-0.48634,-0.09987
train25593,2.8833,-0.22343,1.8029,0.14246,-0.30612
train25594,-0.20295,0.66118,0.937,0.18447,-0.423
train25595,-1.8657,-2.9823,1.5003,-0.10779,-0.23567
train25596,0.18157,-0.24019,0.1252,0.45768,1.1949
train25597,1.1486,1.3027,-0.72478,0.7223,-0.15884
train25598,0.56474,-0.56317,-0.54098,0.65749,0.43331
train25599,1.564,0.30432,0.64327,-1.1396,-0.92547
train25600,-2.0899,-3.9661,1.5607,-1.1953,-0.43517
train25601,-2.4853,1.8464,-2.665,2.6909,0.53936
train25602,-0.32378,0.14845,-1.9004,0.33199,-0.60408
train25603,2.0912,-0.029322,1.7979,0.87289,-0.5142
train25604,-0.75278,0.23922,0.30944,-0.86457,0.50535
train25605,0.10929,0.255,0.0099833,-0.0045847,-0.21231
train25606,0.4014,0.32606,0.8436,1.0939,-0.034804
train25607,-1.4451,0.70696,0.58038,-1.2987,0.49707
train25608,0.00042158,-0.62923,-0.26404,0.34182,0.71347
train25609,1.5461,-0.574,-1.2452,-0.44743,-0.29668
train25610,2.3151,-0.94144,-0.5633,-0.52838,-0.51551
train25611,2.1647,0.55061,-0.46413,-2.7336,0.30703
train25612,1.5165,-0.82868,-1.6792,-0.11897,-0.54293
train25613,-0.0048007,1.3128,0.28886,-0.42743,-2.2129
train25614,0.059009,-1.0778,0.36751,0.14437,1.1861
train25615,-0.92334,1.5183,-0.90592,0.7061,-0.88767
train25616,-0.32854,1.0932,1.5645,1.2727,0.5151
train25617,-2.6528,0.81013,-4.1157,-1.8449,0.20146
train25618,2.3774,-0.91135,-0.27809,-1.7383,0.087756
train25619,-0.3249,-0.079441,-1.203,0.80944,0.27975
train25620,-1.3156,1.1548,-1.6,1.5774,0.4563
train25621,-0.33931,0.35284,0.62261,-0.46551,-1.5888
train25622,-0.029955,-0.10566,-0.018799,1.7489,-0.093312
train25623,1.3187,-0.19949,-1.6002,-2.2285,0.58439
train25624,-1.5087,-0.18832,-2.3254,-0.96087,-0.01228
train25625,2.0553,0.21835,-3.264,-3.7177,0.5274
train25626,-0.56806,0.10614,-1.1588,-0.75927,0.73611
train25627,0.60239,0.21334,-0.17346,-1.4131,-0.65087
train25628,-0.015103,1.2046,0.40221,-0.45031,-2.0581
train25629,-1.6347,0.0023788,0.67324,-1.4401,1.1581
train25630,-1.5133,0.59609,-1.2755,1.5732,0.12503
train25631,-2.1899,0.82955,-3.6315,-2.0091,0.29655
train25632,0.27334,-0.020011,0.076384,0.57699,0.66637
train25633,-0.48001,1.2739,-0.90925,0.65876,0.33846
train25634,-0.013253,0.30384,0.029121,-0.00091571,-0.42153
train25635,1.7365,-0.64746,-3.4064,-3.1194,0.6463
train25636,0.6136,-0.44641,0.15592,0.70745,1.6694
train25637,1.2498,1.3855,-1.2437,-1.0211,-0.67193
train25638,0.14655,0.033869,-0.28466,0.081451,0.13474
train25639,-2.3596,0.48883,-4.1314,-1.7517,0.067644
train25640,2.1816,1.503,-0.82006,1.1181,-0.070899
train25641,-0.42508,1.0189,0.20366,-0.53065,-2.034
train25642,1.584,-0.71107,-0.64819,-0.49368,-0.54313
train25643,-0.2774,1.4659,0.2711,-0.39872,-2.2985
train25644,-2.6508,0.60234,-4.4708,-1.7568,0.096201
train25645,1.6327,-0.44698,-0.96848,1.7183,-0.76603
train25646,-0.17182,0.62836,0.78282,1.1044,-0.10725
train25647,0.61318,-0.99927,-0.38463,0.87364,-0.0136
train25648,1.1392,1.2546,0.70848,-0.90543,-1.1063
train25649,1.7779,0.87898,-2.3734,-2.757,0.47973
train25650,-2.1635,-3.9255,1.3696,-0.66923,-0.55807
train25651,-2.2364,0.091686,1.0864,-1.3173,1.0511
train25652,0.85111,-0.60919,0.00051348,1.0128,-1.0967
train25653,0.79407,1.1882,0.27244,-0.074691,-1.5454
train25654,-1.3822,0.45913,-2.8513,-1.0973,0.63379
train25655,0.3269,0.80654,0.055041,-0.80486,-1.2799
train25656,0.3429,-0.40075,-0.56247,0.1824,0.70219
train25657,-0.033778,0.12453,0.23734,0.60399,0.91416
train25658,0.65366,2.2405,1.2409,-0.54652,0.50062
train25659,1.504,-0.73574,-0.33009,1.3801,-1.0319
train25660,0.58684,-0.47701,-0.079157,0.77138,1.1199
train25661,-0.047571,1.585,-0.026082,-0.072097,-1.5813
train25662,1.0393,-0.82209,0.11427,0.33821,1.8967
train25663,-0.12258,1.0963,1.6815,2.7375,0.7884
train25664,0.40509,-0.42583,-0.16789,0.21548,1.5858
train25665,1.523,1.1893,0.80923,1.5015,-0.38528
train25666,0.64487,0.52983,0.05999,1.6571,0.56005
train25667,0.91527,-0.83891,-2.3889,-1.7742,-0.00092715
train25668,0.39739,0.88432,0.10381,0.23468,0.30385
train25669,-0.38736,-0.87295,0.61919,-0.11079,-0.039888
train25670,1.5459,3.0978,0.85299,-0.90648,0.077985
train25671,-0.21453,-0.020305,-0.855,0.77792,1.0287
train25672,-0.84389,-1.3944,0.99379,0.54032,0.55553
train25673,-3.2374,0.237,1.5839,-2.2118,1.7006
train25674,-0.53478,-0.1841,-1.3629,-0.13761,-0.86181
train25675,-0.26329,0.99961,0.229,2.5858,0.25322
train25676,0.28557,-0.052835,0.37745,-0.11349,0.10732
train25677,0.16444,-0.21871,-0.13951,0.284,-1.5655
train25678,-0.31227,-0.5278,0.76465,-0.99443,-1.2541
train25679,0.63819,0.99401,1.5699,-1.4599,1.0877
train25680,0.82374,0.53533,0.69232,-0.38338,-0.59738
train25681,0.16822,0.10001,1.1411,1.5733,-0.15977
train25682,-1.7789,0.33395,0.74046,-1.7186,1.2132
train25683,-0.3518,0.15474,0.082132,-0.83081,0.46014
train25684,1.9796,-0.28882,-0.91581,1.0499,-1.066
train25685,0.16,-0.64684,-0.15924,0.27235,1.1146
train25686,0.33967,0.040883,0.66496,-0.3271,0.12078
train25687,-2.2676,1.5668,-2.1659,2.4815,0.31183
train25688,-2.3276,0.70214,1.2153,-1.6769,1.1596
train25689,1.7968,-0.7513,-1.1654,1.6479,-1.1231
train25690,0.95479,-0.30823,-0.68895,0.98757,-1.5137
train25691,1.5793,1.6017,0.67024,-1.1845,-1.1454
train25692,-3.1861,0.33399,1.5185,-2.1302,1.6995
train25693,1.5167,0.26079,-0.62312,-2.2377,0.85849
train25694,1.133,-0.049437,1.0049,1.2752,-0.26719
train25695,1.1235,-0.44452,-0.44685,0.94895,-0.57888
train25696,-1.2139,-1.9013,0.35578,-0.47052,-0.32526
train25697,-1.9466,1.5203,-2.3243,2.0925,0.92063
train25698,1.9958,-0.61189,-0.94567,1.5952,-1.2248
train25699,0.71158,0.96244,-0.31987,0.39873,-1.8102
train25700,0.40498,-0.54683,-0.37122,0.67288,1.4423
train25701,2.173,0.67957,0.66575,-1.1282,-1.2348
train25702,1.3742,0.12602,-0.77951,0.74234,-0.056538
train25703,1.8094,-0.86268,-0.74426,0.99952,-0.81687
train25704,-2.1053,0.35326,0.51326,-1.4787,0.98782
train25705,-2.2221,0.92916,1.6596,-1.3405,1.5489
train25706,1.6615,-0.99415,-1.0831,1.5332,-1.5283
train25707,0.749,0.69795,0.12502,-0.43116,1.1322
train25708,1.0006,1.5819,0.51045,0.24228,1.0859
train25709,0.56431,1.897,1.4508,-1.1924,-0.62745
train25710,1.2119,-0.34417,-0.26941,-0.21712,0.37195
train25711,-1.8325,-3.1738,1.6034,-0.19592,-0.14524
train25712,-2.5143,2.1835,-2.7611,2.3375,0.48364
train25713,-2.3856,1.5814,-2.1437,2.5239,0.45689
train25714,-2.4066,0.19268,1.0033,-1.9964,1.4436
train25715,-0.33632,0.47401,-0.75538,-0.26856,0.48212
train25716,-0.45511,-0.3955,-0.079527,-0.21645,0.89017
train25717,-1.0449,-0.2074,0.68135,-0.76394,-0.90767
train25718,0.10659,-0.46942,-0.4703,0.326,1.1211
train25719,1.5899,-1.3706,-1.2327,1.3392,-1.0589
train25720,-0.79665,-2.2768,1.1621,-0.22471,-0.13434
train25721,-1.2808,-1.2529,0.21884,-0.1236,-0.58972
train25722,0.022247,0.41875,0.08496,1.1857,-0.15096
train25723,0.39098,0.35813,1.0618,1.4498,-0.1112
train25724,-0.077448,0.11249,0.038996,-0.035805,-0.12515
train25725,1.7299,-0.36562,-0.38607,-0.81338,-0.31966
train25726,0.90545,-0.044103,-0.010162,-1.9904,0.087091
train25727,0.10687,1.875,0.51838,-0.61289,-1.7814
train25728,0.30741,-0.65732,-0.40647,0.17568,1.3973
train25729,-0.29857,0.66455,0.45347,-0.26375,-1.5826
train25730,-2.3423,-3.9544,1.3477,-0.71074,-0.40466
train25731,-2.2015,-3.6884,1.3457,-0.76685,-0.35022
train25732,0.84998,-0.96344,-0.87396,0.97865,0.22959
train25733,1.503,0.99647,1.6853,2.039,-0.22746
train25734,0.41491,0.069586,0.11824,0.55013,-0.080697
train25735,0.55818,-0.79712,1.3454,-0.033191,0.59888
train25736,-2.279,0.30123,0.85145,-1.3985,1.4195
train25737,1.7663,-0.57238,0.42289,-1.2353,-0.0012456
train25738,-1.0291,0.25209,0.75696,-0.72458,0.23085
train25739,1.2876,-1.3478,-0.45934,2.0846,-1.4534
train25740,0.53847,1.0503,0.27619,0.058346,0.76951
train25741,1.5003,-1.0664,-1.497,-0.58822,-0.59675
train25742,-1.6669,1.7201,-2.042,2.1328,0.1093
train25743,1.0006,-0.41974,2.174,0.092176,1.8961
train25744,0.56652,-0.25723,-0.51631,0.23889,1.4685
train25745,0.31279,-0.076051,0.14577,0.53866,0.57188
train25746,0.9314,-0.40064,0.62461,1.0006,1.6098
train25747,0.56491,1.5231,0.025306,0.066982,0.55463
train25748,0.81348,-0.35778,-0.40546,0.3927,1.2543
train25749,-2.0693,-2.9136,0.41115,-0.33151,-0.45635
train25750,2.5446,0.77892,1.4201,-0.77029,-0.2051
train25751,0.173,-1.2903,0.91225,-1.4352,-0.7675
train25752,0.3084,-0.13946,0.94646,0.99031,-0.45194
train25753,0.64591,0.28122,-0.11303,-0.55221,-0.48583
train25754,0.56296,-0.5735,-0.23506,0.63718,1.588
train25755,-0.92206,-0.071842,0.53872,-0.78769,0.3659
train25756,1.0689,-0.77922,-0.40493,0.23847,1.604
train25757,0.82222,-0.291,-0.132,0.53475,1.8295
train25758,-0.36731,0.33953,1.0862,2.2447,0.81194
train25759,0.66676,0.56178,-0.1423,0.48503,-0.12217
train25760,-0.33515,1.4573,0.2842,0.010861,-1.9226
train25761,0.066712,-0.37267,-0.17305,0.14059,0.88907
train25762,0.21201,0.11303,0.99778,2.1072,-0.57222
train25763,-0.23628,0.099468,-1.0622,0.93092,1.1262
train25764,0.15584,-0.57721,-0.34461,0.28403,0.61872
train25765,-0.078229,0.56745,0.78878,-1.0586,-1.5129
train25766,0.3688,-0.88694,-0.45191,0.20319,0.56625
train25767,-0.048782,-0.26943,0.23686,0.15464,-0.036582
train25768,0.54327,0.44668,-0.12506,-0.21343,-0.073688
train25769,0.57939,-0.73211,-0.30602,0.22521,0.1275
train25770,-2.1448,2.3947,-2.621,2.7574,0.1403
train25771,1.0191,-0.85538,-0.54659,1.1688,-0.75239
train25772,1.504,-0.86621,-1.5241,1.2067,-0.99627
train25773,1.1189,-0.17881,-0.4784,0.9069,-0.73271
train25774,-2.6295,-0.18222,1.3775,-1.622,1.4193
train25775,0.53174,-0.47055,-1.758,-0.68199,-0.40969
train25776,0.47128,-0.84942,-0.57057,0.51417,0.61885
train25777,2.5834,-0.093645,2.0253,-0.29979,-0.77354
train25778,-0.031168,0.037043,-1.3457,0.56083,1.4524
train25779,0.54232,1.4534,0.78013,0.028157,0.79191
train25780,-1.5739,1.2922,-2.1313,2.1107,0.37657
train25781,1.0255,1.7322,0.27035,-0.5194,-1.9022
train25782,-0.072181,-0.45098,-0.076508,0.7503,1.0162
train25783,0.75236,-2.4928,-0.51404,1.1255,-1.605
train25784,-2.285,1.5994,-2.1089,2.5154,0.44076
train25785,1.3731,-0.10559,-0.97182,-2.2814,-0.47061
train25786,0.46412,1.3202,-1.5581,-1.7786,-0.24844
train25787,2.202,1.0286,-3.4556,-2.8127,1.1462
train25788,0.38389,0.24107,-0.083488,0.39671,-0.56984
train25789,-2.0328,1.81,-2.2244,2.437,0.37067
train25790,0.43878,-0.25053,-0.099624,-0.079503,1.9107
train25791,0.82823,0.5751,0.58847,0.36725,0.23456
train25792,-1.3429,0.58234,2.0111,-1.8889,0.71724
train25793,-2.2488,0.53881,-4.1717,-1.8827,0.034599
train25794,0.20934,0.24027,0.12911,0.011079,0.069016
train25795,-2.3426,0.13364,1.3762,-1.7737,1.2437
train25796,-3.0103,0.025268,1.5267,-1.9581,1.2305
train25797,0.65692,2.4634,0.14004,-1.6091,-0.97872
train25798,-1.354,-2.6584,0.9888,-0.28447,0.49351
train25799,-0.36831,-0.2812,-0.30534,-0.093541,0.96645
train25800,0.78956,0.15199,-0.48462,-0.64743,0.096269
train25801,0.40143,-0.026414,-0.40012,0.0036753,0.27292
train25802,0.26373,1.1533,-0.54641,-0.26474,-1.7664
train25803,-2.7004,-0.17345,1.428,-1.6404,1.6688
train25804,0.79356,-0.33143,-0.4566,0.28542,0.52786
train25805,0.93833,2.9151,1.4634,-0.80589,2.1456
train25806,-0.058883,0.0070177,0.075503,0.034132,0.1073
train25807,2.0652,0.4594,-2.0073,-2.7389,0.44871
train25808,-1.3251,-2.5958,1.2967,-0.88432,-0.78786
train25809,0.14652,-0.36871,0.10122,-0.59009,-1.8233
train25810,-0.971,0.12525,0.67128,-1.1017,0.81031
train25811,-0.28631,0.93406,0.32589,-0.64019,-2.2132
train25812,-3.0064,0.16499,1.5059,-2.1224,1.5987
train25813,0.87664,-1.008,-0.60747,0.98784,0.024088
train25814,1.752,-0.039558,-0.95756,1.9278,-1.0075
train25815,0.040116,0.24499,-1.0631,-1.2154,-0.32684
train25816,-0.022315,-0.89897,0.08042,-0.88363,-0.87099
train25817,0.2405,0.32274,0.75213,-0.54531,-0.71134
train25818,0.10793,1.1661,3.2164,1.8093,1.226
train25819,0.32026,0.57435,1.8478,2.1163,0.11651
train25820,1.5275,1.7478,-2.8948,-2.4934,0.72215
train25821,-0.41916,-0.23657,0.042192,-0.29124,0.73362
train25822,1.6514,0.10205,1.8192,-0.88527,-0.30517
train25823,1.5751,0.90503,0.028514,-1.3849,0.32812
train25824,1.3627,-0.47985,0.36046,-1.0924,0.15158
train25825,0.89399,0.0038818,-0.84245,0.33145,-1.5923
train25826,1.4572,0.1626,-0.63702,0.65156,-1.1827
train25827,2.5587,-0.71684,1.3532,0.2545,-0.80528
train25828,-0.25395,-0.14685,-0.59598,0.028597,1.0716
train25829,-0.5108,0.18731,-0.39617,0.19906,-0.11276
train25830,0.048937,0.15822,0.11434,-0.18198,0.14374
train25831,0.070249,0.53576,2.962,-1.0818,1.0762
train25832,1.3603,-0.1673,2.0904,2.4806,-0.3186
train25833,-2.2981,2.0511,-2.4608,2.76,0.53645
train25834,0.81499,-0.74518,-0.43379,0.65527,-0.41366
train25835,-0.067036,0.37961,-0.13309,0.085883,-0.71712
train25836,0.67552,-0.11634,-0.17865,1.5635,-0.84894
train25837,1.31,-0.79719,-0.21648,0.68784,1.6142
train25838,1.6029,0.92177,1.1922,0.9085,0.44896
train25839,-2.1554,0.80282,-4.6934,-2.3801,0.25342
train25840,0.67426,-0.85284,-0.45109,0.26063,-0.3633
