SampleID,Auto 20 10 1,Auto 20 10 2,Auto 20 10 3,Auto 20 10 4,Auto 20 10 5,Auto 20 10 6,Auto 20 10 7,Auto 20 10 8,Auto 20 10 9,Auto 20 10 10
train30985,-1.9366,-2.7658,2.5578,-1.2388,-2.9105,3.6077,0.40107,1.8279,-0.52278,-0.82774
train30986,-2.1307,-2.6913,2.4232,-1.1646,-2.6502,3.5826,0.36592,1.9408,-0.43579,-1.1526
train30987,-2.2305,-2.5401,2.0081,-1.121,-2.9973,3.6331,0.48317,1.7573,-0.33521,-0.64496
train30988,-2.4203,-2.4776,2.0115,-1.0938,-2.4137,3.4888,0.39279,1.9374,-0.23731,-1.4174
train30989,-1.7492,-2.864,2.7188,-1.3187,-3.0821,3.5931,0.43244,1.7481,-0.63314,-0.61231
train30990,-1.9023,-2.8653,2.581,-1.2864,-2.7577,3.5109,0.33281,1.8372,-0.45279,-0.99947
train30991,-1.8421,-2.825,2.6701,-1.254,-2.9322,3.5841,0.39504,1.8016,-0.52586,-0.79547
train30992,-2.0883,-2.6388,2.218,-1.1828,-3.0185,3.545,0.50869,1.7413,-0.43692,-0.63843
train30993,-1.9194,-2.8182,2.5863,-1.2487,-2.7436,3.5684,0.33546,1.8963,-0.52124,-1.0375
train30994,-2.0449,-2.7253,2.4581,-1.2135,-2.7027,3.5514,0.37569,1.8851,-0.45665,-1.0795
train30995,-2.3277,-2.5221,2.0107,-1.0701,-2.8382,3.6614,0.46439,1.816,-0.33668,-0.86652
train30996,-1.7726,-2.931,2.7324,-1.3378,-2.9876,3.6471,0.36008,1.7929,-0.61685,-0.73503
train30997,-1.7263,-2.8762,2.7561,-1.3014,-3.0526,3.5771,0.41183,1.7714,-0.64794,-0.67438
train30998,-1.8265,-2.7537,2.671,-1.2371,-2.9337,3.583,0.42858,1.799,-0.58735,-0.81585
train30999,-2.5725,-2.4028,1.7827,-1.0744,-2.3373,3.4738,0.40876,1.9261,-0.14882,-1.4785
train31000,-2.4043,-2.3964,1.893,-1.0181,-2.8826,3.6358,0.53076,1.7854,-0.28876,-0.79881
train31001,-2.0777,-2.7691,2.455,-1.2413,-2.7221,3.5591,0.35674,1.8961,-0.46556,-1.0916
train31002,-2.3862,-2.4176,1.9246,-1.0339,-2.8975,3.6449,0.52682,1.8066,-0.32757,-0.7879
train31003,-1.9047,-2.7869,2.601,-1.2367,-2.9213,3.5727,0.40736,1.8277,-0.53544,-0.83478
train31004,-1.7524,-2.9062,2.7481,-1.2987,-2.9594,3.5864,0.36205,1.8173,-0.59992,-0.77877
train31005,-1.8905,-2.8237,2.6205,-1.2522,-2.9231,3.5839,0.38961,1.8317,-0.54181,-0.81963
train31006,-1.811,-2.8741,2.6975,-1.2901,-2.9978,3.6089,0.38963,1.8074,-0.61228,-0.73374
train31007,-2.4897,-2.3916,1.8123,-1.0051,-2.7648,3.5999,0.51798,1.7843,-0.21014,-0.94638
train31008,-1.9153,-2.7792,2.592,-1.2402,-2.8852,3.5825,0.40015,1.8413,-0.53397,-0.8577
train31009,-1.8381,-2.8723,2.6752,-1.3157,-2.8593,3.528,0.37379,1.82,-0.55967,-0.90649
train31010,-1.966,-2.8627,2.5756,-1.2711,-2.7954,3.5871,0.35844,1.8642,-0.52754,-0.99246
train31011,-1.8835,-2.8189,2.6252,-1.2662,-2.9325,3.5625,0.39754,1.824,-0.55503,-0.82607
train31012,-1.84,-2.7745,2.5966,-1.2751,-3.0425,3.5399,0.46495,1.7322,-0.5655,-0.63489
train31013,-1.9603,-2.8193,2.6676,-1.2556,-2.5452,3.4081,0.35672,1.9067,-0.43994,-1.2667
train31014,-2.1786,-2.729,2.3652,-1.2317,-2.5793,3.5513,0.33556,1.9283,-0.41743,-1.2607
train31015,-1.942,-2.6957,2.5009,-1.1798,-2.953,3.6236,0.44982,1.8271,-0.58746,-0.8035
train31016,-1.8208,-2.8408,2.6541,-1.2768,-2.9649,3.5474,0.40679,1.8027,-0.58353,-0.76111
train31017,-2.0943,-2.6992,2.2979,-1.1776,-2.9428,3.6958,0.40755,1.834,-0.49174,-0.77273
train31018,-1.9844,-2.7493,2.4378,-1.1918,-2.9897,3.6935,0.40729,1.8109,-0.52949,-0.71637
train31019,-2.0604,-2.7528,2.4396,-1.2366,-2.7153,3.5813,0.36471,1.8795,-0.4646,-1.0749
train31020,-2.0731,-2.7301,2.4171,-1.2234,-2.739,3.5274,0.38363,1.8465,-0.38786,-1.0077
train31021,-2.0913,-2.659,2.3201,-1.1431,-2.8876,3.6533,0.40779,1.862,-0.45581,-0.8418
train31022,-1.8967,-2.8212,2.6457,-1.2629,-2.773,3.5952,0.3351,1.8755,-0.51883,-1.006
train31023,-1.7722,-2.8093,2.6604,-1.2387,-3.068,3.6275,0.40946,1.791,-0.6149,-0.64527
train31024,-1.8924,-2.8019,2.6105,-1.2436,-2.9046,3.6161,0.38057,1.8328,-0.53872,-0.83553
train31025,-1.9228,-2.7711,2.5225,-1.2401,-3.101,3.6326,0.43521,1.8117,-0.584,-0.6102
train31026,-1.8577,-2.8592,2.6405,-1.2938,-2.7943,3.5518,0.35153,1.842,-0.54128,-0.97035
train31027,-1.8628,-2.8493,2.6533,-1.2591,-2.8729,3.5645,0.36302,1.8506,-0.53905,-0.8841
train31028,-2.1509,-2.7004,2.2839,-1.2099,-2.7887,3.5857,0.39447,1.8481,-0.41719,-0.97147
train31029,-2.0031,-2.7305,2.466,-1.1988,-2.7871,3.5272,0.3979,1.8495,-0.42978,-0.96047
train31030,-1.8286,-2.8645,2.6735,-1.3051,-2.9386,3.594,0.37922,1.8269,-0.60811,-0.80727
train31031,-2.3057,-2.5802,2.1679,-1.1713,-2.4867,3.4799,0.39418,1.9274,-0.30126,-1.3252
train31032,-2.0031,-2.7093,2.4826,-1.1844,-2.8713,3.6365,0.40281,1.8518,-0.46903,-0.85476
train31033,-1.9446,-2.8196,2.6375,-1.2364,-2.5922,3.4556,0.3431,1.9185,-0.47592,-1.2382
train31034,-1.9273,-2.7812,2.5384,-1.2472,-2.9224,3.5775,0.40148,1.8073,-0.49326,-0.79758
train31035,-1.8792,-2.7532,2.6723,-1.2309,-2.9099,3.6568,0.40631,1.8556,-0.61374,-0.84776
train31036,-2.0146,-2.765,2.4446,-1.2036,-2.8501,3.6636,0.36425,1.8648,-0.51399,-0.9044
train31037,-1.8221,-2.8593,2.6741,-1.2851,-2.9457,3.5639,0.39306,1.8093,-0.57954,-0.78365
train31038,-1.8098,-2.8455,2.6967,-1.2832,-2.9263,3.596,0.38163,1.8233,-0.59512,-0.81904
train31039,-1.7973,-2.8524,2.7074,-1.2614,-2.921,3.6055,0.36953,1.8093,-0.55609,-0.82174
train31040,-2.009,-2.7266,2.466,-1.2032,-2.9061,3.6407,0.39402,1.8591,-0.48413,-0.80741
train31041,-2.2667,-2.5575,2.2092,-1.1278,-2.5229,3.5288,0.39644,1.9126,-0.34187,-1.3083
train31042,-1.8934,-2.8843,2.6362,-1.2868,-2.8362,3.5545,0.35037,1.8577,-0.53466,-0.93517
train31043,-1.8845,-2.8074,2.6409,-1.2896,-2.8752,3.5782,0.38019,1.8409,-0.5635,-0.87536
train31044,-2.082,-2.6475,2.2817,-1.1309,-3.0804,3.6858,0.46831,1.7774,-0.44815,-0.58747
train31045,-1.8483,-2.827,2.621,-1.276,-3.0791,3.6735,0.426,1.788,-0.63362,-0.6245
train31046,-1.7073,-2.9093,2.7932,-1.3408,-3.0222,3.6008,0.39666,1.7614,-0.64664,-0.69617
train31047,-1.8516,-2.831,2.645,-1.2643,-2.8715,3.5872,0.35372,1.8417,-0.53074,-0.87067
train31048,-1.9041,-2.7779,2.5837,-1.2465,-2.9157,3.5996,0.40206,1.8147,-0.53196,-0.81654
train31049,-1.8978,-2.7719,2.6124,-1.2302,-2.8947,3.627,0.40264,1.8329,-0.55917,-0.85099
train31050,-1.9775,-2.8937,2.5934,-1.3196,-2.6905,3.5642,0.29586,1.9029,-0.51439,-1.1472
train31051,-1.927,-2.8005,2.5738,-1.2427,-2.8394,3.5976,0.37081,1.8512,-0.53648,-0.9293
train31052,-1.8286,-2.8475,2.723,-1.3474,-2.9848,3.6439,0.38119,1.8339,-0.66253,-0.75474
train31053,-1.9876,-2.7421,2.5061,-1.2285,-2.8721,3.622,0.39095,1.8536,-0.49968,-0.86042
train31054,-1.8815,-2.828,2.6263,-1.2513,-2.9262,3.5778,0.39325,1.8316,-0.55014,-0.81796
train31055,-2.2088,-2.6155,2.1044,-1.1232,-2.9818,3.692,0.45259,1.7842,-0.39021,-0.70546
train31056,-1.9157,-2.7762,2.4896,-1.2674,-3.0638,3.6727,0.42321,1.7791,-0.59167,-0.62343
train31057,-1.8688,-2.761,2.6575,-1.2067,-2.8746,3.623,0.40335,1.8267,-0.5361,-0.86845
train31058,-2.1215,-2.5661,2.1601,-1.0584,-3.1677,3.6473,0.54888,1.7178,-0.44213,-0.46086
train31059,-1.8917,-2.8012,2.6137,-1.2509,-2.9679,3.5718,0.41738,1.8039,-0.53956,-0.77074
train31060,-1.8532,-2.8038,2.6063,-1.2536,-3.0299,3.6102,0.41671,1.7824,-0.55235,-0.6773
train31061,-2.0946,-2.6161,2.1887,-1.1368,-3.1501,3.6064,0.50974,1.7441,-0.46525,-0.48188
train31062,-1.8185,-2.7682,2.7105,-1.2425,-2.91,3.612,0.41447,1.7966,-0.56151,-0.82362
train31063,-1.8373,-2.8888,2.6781,-1.3118,-2.9298,3.6033,0.36383,1.8295,-0.61012,-0.83648
train31064,-2.0012,-2.8521,2.6456,-1.2467,-2.339,3.4297,0.26598,1.9878,-0.43967,-1.562
train31065,-2.1323,-2.7911,2.3977,-1.2619,-2.6313,3.5693,0.3132,1.928,-0.44913,-1.2091
train31066,-2.4316,-2.5345,1.9455,-1.0987,-2.6006,3.5388,0.43206,1.8679,-0.26297,-1.1807
train31067,-1.9661,-2.7494,2.4866,-1.261,-2.8592,3.6226,0.36973,1.822,-0.45876,-0.84543
train31068,-1.8134,-2.8215,2.7155,-1.2454,-2.9378,3.6325,0.39537,1.8247,-0.59219,-0.80428
train31069,-1.905,-2.773,2.6156,-1.2233,-2.8701,3.6105,0.39537,1.8322,-0.52106,-0.87737
train31070,-1.7938,-2.8474,2.7111,-1.2799,-2.9434,3.5946,0.4065,1.7889,-0.57373,-0.77259
train31071,-1.741,-2.8367,2.7825,-1.2555,-2.9782,3.6054,0.40416,1.7869,-0.58588,-0.7504
train31072,-2.087,-2.6344,2.3053,-1.1545,-2.9522,3.6514,0.43843,1.8191,-0.45366,-0.74866
train31073,-1.9715,-2.7198,2.3995,-1.1954,-3.1515,3.6499,0.46756,1.7707,-0.53957,-0.51188
train31074,-2.3971,-2.3916,1.9402,-1.0011,-2.7154,3.6171,0.48473,1.8587,-0.28406,-1.0109
train31075,-1.7481,-2.9077,2.7669,-1.2894,-2.9164,3.5682,0.35556,1.8255,-0.58957,-0.83332
train31076,-1.8227,-2.8621,2.6606,-1.3133,-2.9813,3.5918,0.39591,1.7998,-0.60424,-0.74927
train31077,-1.9393,-2.7083,2.4074,-1.2174,-3.1627,3.5798,0.50509,1.7199,-0.52249,-0.46938
train31078,-2.1076,-2.5798,2.2039,-1.0978,-3.2104,3.6417,0.54857,1.7241,-0.48921,-0.42528
train31079,-1.8254,-2.8169,2.6423,-1.2554,-3.0015,3.5868,0.40848,1.785,-0.55151,-0.72994
train31080,-2.173,-2.8028,2.4214,-1.2664,-2.2581,3.4264,0.26582,1.9892,-0.34786,-1.6534
train31081,-1.836,-2.8737,2.7027,-1.3022,-2.8039,3.5294,0.34511,1.8598,-0.55429,-0.97209
train31082,-1.857,-2.7888,2.6663,-1.2509,-2.9394,3.5852,0.41559,1.7964,-0.53082,-0.78181
train31083,-2.4691,-2.3363,1.7636,-0.92468,-2.998,3.7436,0.5494,1.7366,-0.23881,-0.6207
train31084,-1.8915,-2.7808,2.6007,-1.256,-2.92,3.6153,0.39768,1.8214,-0.55739,-0.81874
train31085,-2.6124,-2.3965,1.7343,-1.0683,-2.341,3.4571,0.42165,1.9221,-0.13135,-1.4768
train31086,-2.2002,-2.6636,2.2208,-1.1558,-2.819,3.6391,0.40918,1.8513,-0.41348,-0.93603
train31087,-2.2802,-2.7665,2.2793,-1.2467,-2.2612,3.4395,0.26937,2.0189,-0.33217,-1.6633
train31088,-1.8879,-2.8181,2.5855,-1.268,-2.9096,3.5819,0.38344,1.8253,-0.53932,-0.82526
train31089,-1.8443,-2.8684,2.621,-1.2831,-2.9767,3.6199,0.37278,1.8168,-0.57379,-0.74105
train31090,-1.7749,-2.7712,2.7281,-1.2326,-3.0145,3.6124,0.43814,1.797,-0.62432,-0.7125
train31091,-1.8523,-2.7677,2.6427,-1.2004,-2.9513,3.6181,0.41757,1.8135,-0.55583,-0.77332
train31092,-1.7499,-2.9249,2.7298,-1.3076,-2.949,3.5799,0.34745,1.8154,-0.58979,-0.78953
train31093,-1.8124,-2.8067,2.7284,-1.25,-2.8623,3.6062,0.37868,1.8494,-0.57134,-0.88384
train31094,-1.8835,-2.8106,2.634,-1.2873,-2.9347,3.5814,0.39784,1.8056,-0.54082,-0.80015
train31095,-2.4186,-2.5775,2.0127,-1.1318,-2.4592,3.5526,0.36654,1.9448,-0.28677,-1.3758
train31096,-1.7483,-2.9,2.7706,-1.319,-3.0279,3.6006,0.41321,1.7792,-0.64185,-0.68125
train31097,-1.9345,-2.716,2.5036,-1.1837,-3.0864,3.602,0.46801,1.7942,-0.54625,-0.59951
train31098,-1.8624,-2.8467,2.6505,-1.2597,-2.9024,3.5952,0.37665,1.84,-0.56644,-0.84844
train31099,-1.8512,-2.8417,2.644,-1.2812,-2.922,3.5739,0.38467,1.8226,-0.56487,-0.81454
train31100,-1.8436,-2.7701,2.6763,-1.2244,-2.9035,3.615,0.40782,1.8092,-0.53919,-0.82586
train31101,-1.7107,-2.9641,2.8258,-1.3674,-2.8758,3.5654,0.33869,1.8121,-0.63386,-0.88246
train31102,-2.0247,-2.721,2.4491,-1.1983,-2.8166,3.5851,0.39328,1.862,-0.45095,-0.92434
train31103,-1.9366,-2.7642,2.5124,-1.1786,-3.0062,3.6363,0.43709,1.7887,-0.49987,-0.70845
train31104,-1.8705,-2.8202,2.6624,-1.2581,-2.92,3.5883,0.40379,1.833,-0.58427,-0.82834
train31105,-2.0935,-2.605,2.2222,-1.1638,-3.0338,3.6026,0.51654,1.7319,-0.43185,-0.61662
train31106,-1.9441,-2.7795,2.5551,-1.2366,-2.7912,3.5678,0.3709,1.8597,-0.49694,-0.9744
train31107,-2.2068,-2.7036,2.2502,-1.1835,-2.7601,3.6334,0.38329,1.8702,-0.4134,-1.0234
train31108,-1.9113,-2.8215,2.6001,-1.2665,-2.9349,3.5681,0.40151,1.8052,-0.50714,-0.79435
train31109,-2.0716,-2.6289,2.2747,-1.1649,-3.176,3.697,0.49652,1.7589,-0.50305,-0.47073
train31110,-1.6649,-2.9443,2.8479,-1.3442,-3.0723,3.5806,0.41554,1.7579,-0.69132,-0.64262
train31111,-1.8127,-2.8744,2.7419,-1.2707,-2.744,3.5428,0.33644,1.8726,-0.55801,-1.0535
train31112,-1.9644,-2.7743,2.5205,-1.2601,-2.8557,3.5204,0.41378,1.82,-0.49703,-0.90047
train31113,-2.0397,-2.6588,2.2373,-1.1244,-3.2111,3.7514,0.48193,1.743,-0.51464,-0.40856
train31114,-1.79,-2.8149,2.6889,-1.2792,-3.0214,3.5931,0.43052,1.7689,-0.6052,-0.698
train31115,-1.8216,-2.8587,2.7179,-1.2672,-2.9472,3.5943,0.40554,1.8197,-0.59233,-0.77751
train31116,-1.953,-2.7856,2.5936,-1.2153,-2.6196,3.5322,0.32769,1.914,-0.46882,-1.1876
train31117,-2.3605,-2.4359,1.9077,-0.99122,-2.9755,3.7045,0.5122,1.808,-0.32044,-0.68852
train31118,-1.8417,-2.8623,2.678,-1.2494,-2.8979,3.5574,0.37384,1.8465,-0.54838,-0.85303
train31119,-1.8578,-2.8182,2.5883,-1.2016,-2.9788,3.6147,0.41048,1.7897,-0.5305,-0.75523
train31120,-1.8495,-2.8066,2.6492,-1.2695,-2.9456,3.5989,0.39957,1.8182,-0.57491,-0.7912
train31121,-1.9871,-2.6531,2.4747,-1.1289,-2.8801,3.6356,0.43738,1.8362,-0.48133,-0.84471
train31122,-1.8068,-2.8274,2.6726,-1.2698,-2.9589,3.6223,0.39068,1.8177,-0.60214,-0.77702
train31123,-1.7869,-2.8775,2.7323,-1.2781,-2.9398,3.6144,0.36993,1.8319,-0.5989,-0.8025
train31124,-1.8118,-2.8279,2.7311,-1.2391,-2.9176,3.6157,0.39012,1.8303,-0.57924,-0.83106
train31125,-2.0199,-2.745,2.4062,-1.2599,-2.9819,3.658,0.42748,1.7969,-0.54593,-0.74601
train31126,-2.1964,-2.5413,2.3,-1.0703,-2.5687,3.5253,0.42319,1.89,-0.33279,-1.2384
train31127,-1.8251,-2.8489,2.6878,-1.2893,-2.9953,3.583,0.41832,1.7895,-0.59147,-0.72639
train31128,-1.7374,-2.8817,2.7654,-1.3132,-3.0085,3.5768,0.4039,1.7744,-0.63411,-0.7287
train31129,-1.8991,-2.782,2.6003,-1.2442,-2.9081,3.5933,0.40026,1.8276,-0.53377,-0.82586
train31130,-2.0224,-2.6193,2.1938,-1.1167,-3.3438,3.7121,0.54306,1.6773,-0.53329,-0.22511
train31131,-2.2,-2.5413,2.222,-1.1135,-2.9041,3.6632,0.47857,1.8252,-0.42873,-0.80253
train31132,-2.3703,-2.6731,2.1382,-1.2128,-2.2933,3.4389,0.3222,1.9719,-0.26634,-1.5841
train31133,-1.768,-2.997,2.7955,-1.3199,-2.6952,3.4899,0.26873,1.9029,-0.53978,-1.1086
train31134,-2.0215,-2.702,2.4654,-1.2021,-2.835,3.6194,0.40193,1.8655,-0.49337,-0.91921
train31135,-2.1065,-2.6491,2.3543,-1.1756,-2.7783,3.5703,0.40834,1.8777,-0.41686,-0.97062
train31136,-1.8828,-2.786,2.6273,-1.2471,-2.8954,3.6223,0.39447,1.8371,-0.56315,-0.84827
train31137,-2.0729,-2.7269,2.2867,-1.1604,-2.9648,3.6316,0.4397,1.7706,-0.42592,-0.74572
train31138,-1.7992,-2.8003,2.6597,-1.2701,-3.0668,3.6087,0.44659,1.7597,-0.60708,-0.62173
train31139,-1.7954,-2.8513,2.6698,-1.2834,-3.0152,3.6118,0.39412,1.7779,-0.59337,-0.69968
train31140,-1.8554,-2.8189,2.6256,-1.2532,-2.95,3.5807,0.39131,1.8027,-0.51706,-0.77254
train31141,-2.038,-2.8205,2.5385,-1.2504,-2.5651,3.557,0.29413,1.9589,-0.4869,-1.2898
train31142,-2.1486,-2.6303,2.3259,-1.1783,-2.7991,3.514,0.47842,1.8102,-0.37164,-0.91578
train31143,-1.9522,-2.7835,2.569,-1.2455,-2.9096,3.5733,0.40649,1.8223,-0.49534,-0.82662
train31144,-1.9215,-2.7842,2.5451,-1.2494,-2.9237,3.578,0.39987,1.8078,-0.49525,-0.79529
train31145,-2.031,-2.7401,2.4186,-1.2169,-2.7733,3.5727,0.37758,1.8451,-0.45001,-0.98738
train31146,-1.943,-2.8312,2.6205,-1.2099,-2.6664,3.5547,0.34425,1.9161,-0.51323,-1.1446
train31147,-1.8953,-2.8017,2.5812,-1.2547,-2.9473,3.6042,0.39501,1.8148,-0.5344,-0.7758
train31148,-1.9867,-2.8002,2.5508,-1.2363,-2.7594,3.6025,0.34148,1.8929,-0.50434,-1.0281
train31149,-1.8515,-2.7957,2.6462,-1.2679,-2.9656,3.5935,0.41035,1.8126,-0.57054,-0.76428
train31150,-1.9893,-2.8351,2.6177,-1.2598,-2.4812,3.4648,0.30173,1.9568,-0.47134,-1.3781
train31151,-2.1433,-2.6866,2.3148,-1.1842,-2.7185,3.5784,0.35653,1.9001,-0.35646,-1.028
train31152,-1.8268,-2.8544,2.714,-1.2692,-2.9248,3.5775,0.401,1.822,-0.58558,-0.80866
train31153,-2.3742,-2.4516,1.9324,-1.0393,-2.8779,3.67,0.50863,1.7884,-0.30271,-0.79957
train31154,-1.7808,-2.7903,2.7513,-1.2486,-2.9265,3.6139,0.41024,1.7974,-0.58265,-0.80725
train31155,-1.8958,-2.8074,2.5904,-1.2704,-2.9011,3.6,0.39054,1.8165,-0.53629,-0.83254
train31156,-1.8039,-2.9036,2.796,-1.2965,-2.7175,3.4825,0.35186,1.8572,-0.52746,-1.0537
train31157,-2.0251,-2.7392,2.4671,-1.2067,-2.8478,3.6042,0.3957,1.8574,-0.49958,-0.92109
train31158,-2.1885,-2.7963,2.3476,-1.2797,-2.4435,3.4547,0.3017,1.9562,-0.37676,-1.4247
train31159,-2.5153,-2.4307,1.8169,-1.0778,-2.4744,3.5331,0.41593,1.8926,-0.19743,-1.3182
train31160,-1.7378,-2.9019,2.7698,-1.3197,-2.9801,3.5886,0.39384,1.7816,-0.62485,-0.74375
train31161,-1.8507,-2.8438,2.6417,-1.2915,-2.9691,3.5891,0.40639,1.8074,-0.59021,-0.76232
train31162,-2.0252,-2.6916,2.3408,-1.2041,-2.9597,3.5155,0.46048,1.7777,-0.44446,-0.72371
train31163,-1.8236,-2.8585,2.6851,-1.275,-2.937,3.5955,0.37742,1.8303,-0.57742,-0.80424
train31164,-1.8825,-2.7723,2.616,-1.2493,-3.038,3.6196,0.43607,1.7831,-0.55137,-0.66432
train31165,-2.1186,-2.5936,2.233,-1.1024,-3.0338,3.6725,0.47841,1.7862,-0.43408,-0.62969
train31166,-1.8308,-2.8879,2.6825,-1.2619,-2.9011,3.5422,0.36415,1.8362,-0.527,-0.84244
train31167,-1.8372,-2.8567,2.6835,-1.2586,-2.9264,3.5757,0.38159,1.832,-0.56021,-0.81931
train31168,-2.1751,-2.7707,2.3412,-1.2592,-2.4946,3.5281,0.29257,1.958,-0.39331,-1.3651
train31169,-1.914,-2.8163,2.6005,-1.2745,-2.8705,3.5983,0.36389,1.8591,-0.55554,-0.89778
train31170,-2.5694,-2.3541,1.7701,-1.02,-2.4575,3.4831,0.45902,1.8963,-0.13941,-1.3274
train31171,-1.7881,-2.8885,2.718,-1.3099,-2.9748,3.5912,0.40326,1.7842,-0.601,-0.74128
train31172,-1.909,-2.8076,2.5418,-1.2125,-2.9949,3.6751,0.39496,1.8464,-0.60828,-0.73855
train31173,-1.8682,-2.8113,2.6464,-1.2597,-2.9404,3.5836,0.40794,1.8173,-0.5849,-0.80738
train31174,-1.8746,-2.815,2.579,-1.2612,-3.0085,3.5798,0.40925,1.7833,-0.53902,-0.70316
train31175,-2.1084,-2.7257,2.4703,-1.2148,-2.4531,3.4907,0.31669,1.9803,-0.40249,-1.387
train31176,-1.7907,-2.8165,2.6824,-1.2794,-3.036,3.6022,0.43054,1.7694,-0.60807,-0.67252
train31177,-2.0519,-2.6349,2.2265,-1.1086,-3.1691,3.6098,0.50866,1.7046,-0.4232,-0.44893
train31178,-1.8441,-2.8894,2.6743,-1.3048,-2.8566,3.5764,0.36142,1.8501,-0.57534,-0.89298
train31179,-1.8818,-2.7685,2.6752,-1.2024,-2.864,3.6345,0.38725,1.867,-0.54074,-0.88807
train31180,-2.4698,-2.3569,1.781,-0.9708,-2.912,3.6592,0.537,1.7717,-0.24763,-0.75577
train31181,-2.3165,-2.5873,2.0501,-1.1601,-2.6982,3.5917,0.41861,1.8625,-0.34611,-1.0533
train31182,-1.7818,-2.9113,2.7121,-1.322,-2.976,3.5811,0.36993,1.8,-0.58308,-0.74129
train31183,-1.8929,-2.8503,2.6632,-1.2395,-2.6645,3.5557,0.30441,1.9327,-0.52564,-1.1426
train31184,-2.0879,-2.6139,2.1673,-1.1166,-3.2657,3.6004,0.55404,1.6854,-0.46511,-0.33538
train31185,-1.7379,-2.8498,2.8079,-1.2843,-2.864,3.5951,0.35682,1.8613,-0.65341,-0.9183
train31186,-2.459,-2.5411,1.9159,-1.1165,-2.5599,3.5227,0.4173,1.8799,-0.2452,-1.2401
train31187,-2.1727,-2.6143,2.2184,-1.1494,-2.8307,3.6754,0.41351,1.8581,-0.4303,-0.89059
train31188,-1.8717,-2.7913,2.6226,-1.2478,-2.9574,3.6369,0.41306,1.8186,-0.58606,-0.77187
train31189,-2.1166,-2.5653,2.2448,-1.1318,-2.9698,3.6536,0.49402,1.7753,-0.43698,-0.70796
train31190,-1.9372,-2.8546,2.6045,-1.3047,-2.7489,3.5818,0.33507,1.8688,-0.52152,-1.037
train31191,-1.842,-2.8799,2.7538,-1.2929,-2.7053,3.4731,0.35662,1.8558,-0.519,-1.0777
train31192,-2.0893,-2.6665,2.4049,-1.0948,-2.6317,3.5803,0.38669,1.9067,-0.40991,-1.1551
train31193,-2.1405,-2.5366,2.2808,-1.0904,-2.8946,3.7045,0.45701,1.8216,-0.3955,-0.78303
train31194,-1.9314,-2.7735,2.5445,-1.2415,-2.9197,3.5831,0.40515,1.8105,-0.49803,-0.80348
train31195,-1.9339,-2.786,2.5496,-1.2573,-2.8713,3.5832,0.38498,1.8311,-0.5012,-0.86127
train31196,-2.2297,-2.5713,2.1788,-1.1559,-2.7876,3.5795,0.45181,1.8391,-0.3993,-0.966
train31197,-2.0281,-2.6942,2.4423,-1.1995,-2.8294,3.5868,0.41977,1.8333,-0.46695,-0.92108
train31198,-1.8301,-2.8609,2.7003,-1.2709,-2.944,3.5998,0.39915,1.8192,-0.59005,-0.78527
train31199,-1.8096,-2.8955,2.7009,-1.2742,-2.9088,3.5829,0.35658,1.8345,-0.56989,-0.84027
train31200,-1.9076,-2.8065,2.5755,-1.2495,-2.8482,3.5756,0.37423,1.8471,-0.51389,-0.9025
train31201,-1.9057,-2.8201,2.6169,-1.2453,-2.8998,3.571,0.39479,1.8318,-0.51818,-0.83953
train31202,-2.2079,-2.747,2.3424,-1.242,-2.3201,3.4274,0.30269,1.977,-0.34419,-1.5693
train31203,-2.3602,-2.4942,1.923,-1.0704,-2.7746,3.651,0.45712,1.8205,-0.31445,-0.95499
train31204,-2.4072,-2.4556,1.9829,-1.0701,-2.4987,3.5371,0.41204,1.9016,-0.22734,-1.2837
train31205,-1.8773,-2.8223,2.6432,-1.2524,-2.9186,3.5955,0.38948,1.834,-0.54717,-0.82281
train31206,-1.9085,-2.783,2.6104,-1.2533,-2.8739,3.638,0.37335,1.8621,-0.56512,-0.87514
train31207,-1.9313,-2.7622,2.5247,-1.2485,-2.8951,3.5888,0.39599,1.7982,-0.48272,-0.83341
train31208,-2.0194,-2.8159,2.5143,-1.2709,-2.7615,3.5702,0.34519,1.8955,-0.52598,-1.0456
train31209,-2.5276,-2.3964,1.7435,-1.0133,-2.6949,3.599,0.4896,1.805,-0.19614,-1.0376
train31210,-1.8404,-2.8772,2.6748,-1.3044,-2.909,3.5866,0.36897,1.8187,-0.56805,-0.83625
train31211,-2.4952,-2.4386,1.9093,-1.0734,-2.3313,3.4711,0.39591,1.9445,-0.183,-1.4984
train31212,-1.8922,-2.8247,2.6453,-1.2937,-2.8342,3.5485,0.36857,1.8615,-0.5669,-0.96097
train31213,-2.5086,-2.4097,1.8281,-1.0397,-2.5809,3.5675,0.4418,1.8784,-0.21054,-1.1824
train31214,-1.9658,-2.6859,2.4162,-1.2088,-3.0549,3.5865,0.48754,1.7611,-0.52991,-0.6144
train31215,-1.9074,-2.7793,2.598,-1.2411,-2.8875,3.5965,0.39154,1.8362,-0.53568,-0.86111
train31216,-1.8724,-2.8262,2.6172,-1.2504,-2.9239,3.6198,0.37981,1.8329,-0.56357,-0.8121
train31217,-1.8789,-2.8046,2.541,-1.2404,-3.0959,3.7178,0.42248,1.783,-0.62458,-0.58459
train31218,-1.9593,-2.6983,2.3566,-1.1871,-3.1879,3.6472,0.49628,1.7224,-0.52359,-0.43523
