SampleID,Kendall tau,Kendall tau p
valid520,-0.0333614627,7.2085310538910516e-05
valid521,0.0394190619,0.094750939
valid522,-0.0237212016,0.3101687513
valid523,-0.1589505929,4.4539290758632873e-68
valid524,-0.1060643167,0.0003924727
valid525,-0.0125780876,0.1094295317
valid526,-0.012170938,0.2537832576
valid527,-0.7026791206,2.2855671389985552e-246
valid528,-0.0991172376,1.8952982643892241e-05
valid529,-0.0360644547,0.1788535619
valid530,0.0151423518,0.2556642244
valid531,0.2226224398,3.2530390402209359e-53
valid532,-0.0088815005,0.6888280341
valid533,-0.1991194957,3.1444922136060655e-141
valid534,0.0899883117,9.4221209038702946e-26
valid535,-0.0086404177,0.5249080071
valid536,-0.0348328564,0.0237620853
valid537,0.1100071802,7.0505638412633147e-07
valid538,0.0927576868,0.0001748354
valid539,0.0023712936,0.810825472
valid540,0.1673449817,2.6331712234371973e-13
valid541,0.6212960747,0
valid542,0.5936689922,0
valid543,-0.0529601869,0.000311985
valid544,0.0089930617,0.4694574647
valid545,-0.5031594823,4.6921245949500545e-115
valid546,-0.0208219698,0.4685806659
valid547,-0.3416122954,9.4754632097622107e-50
valid548,-0.2717847318,3.3107208697759439e-09
valid549,-0.1325077293,1.4520562016978542e-06
valid550,0.47194867,3.6132403016701552e-99
valid551,0.106529365,1.3134338427925479e-24
valid552,0.2914048017,2.7963442913682434e-247
valid553,0.0971835809,0.0008229631
valid554,0.6603173302,0
valid555,-0.0879051144,0.0009211144
valid556,-0.0300415318,0.2776004824
valid557,0.4959266934,0
valid558,0.1558955903,1.1635540177553171e-23
valid559,-0.0166014935,0.1596794415
valid560,-0.0010734786,0.9662738779
valid561,-0.6281837325,0
valid562,-0.0256108546,0.0638873872
valid563,0.6652188169,0
valid564,-0.0990542058,7.324344033260311e-28
valid565,-0.000792559,0.9668303408
valid566,0.4466071335,5.8415806726500612e-177
valid567,-0.3745711953,1.1978002565446195e-128
valid568,0.0029118119,0.8925466405
valid569,0.1541241415,2.1363967857326306e-30
valid570,0.0492290807,0.0001704963
valid571,-0.6886854615,7.1738716446882551e-203
valid572,0.2100557382,1.2107325089180962e-38
valid573,0.0292836472,0.0732917463
valid574,-0.3003189781,2.1741530410399314e-49
valid575,0.0217969123,0.0226831701
valid576,0.1085180073,6.2603395247612031e-16
valid577,0.0142806261,0.3661944435
valid578,-0.0167858009,0.5634335222
valid579,-0.0129231039,0.3935172518
valid580,-0.139978124,9.2023764788483947e-55
valid581,-0.1337049155,3.6193848889928474e-17
valid582,-0.0322846697,0.2243512236
valid583,0.4310657578,0
valid584,-0.0269445494,0.2325392247
valid585,-0.1424026397,7.6242652910742183e-44
valid586,0.2826702442,2.8924026406165663e-62
valid587,-0.492726909,0
valid588,0.0010021409,0.9131647286
valid589,-0.0072358466,0.7511739794
valid590,-0.0115956153,0.6357600084
valid591,0.113121024,3.0636202352393404e-17
valid592,-0.3765898043,0
valid593,-0.0304355654,0.0622069466
valid594,-0.0199230803,0.3418800386
valid595,-0.0376451923,0.1671377817
valid596,-0.1262492037,2.9287382942405079e-55
valid597,0.1713609084,1.7440101446683119e-09
valid598,-0.1063469263,3.4409104741018527e-11
valid599,0.3524789378,1.7985023149231914e-120
valid600,0.001070864,0.9612150754
valid601,0.6883222979,0
valid602,0.0165839254,0.4870720226
valid603,-0.0628255516,0.0007746713
valid604,-0.0047876967,0.7817245712
valid605,0.024627518,0.0393713524
valid606,0.3369323904,1.6507600851026871e-51
valid607,-0.2291586412,3.0856585638823714e-15
valid608,-0.0076279716,0.532674846
valid609,0.2332305394,2.095825545190179e-15
valid610,0.1656240186,1.4643421386842321e-11
valid611,0.1336051221,9.3300072403764063e-23
valid612,-0.2160359777,3.8263318662553852e-22
valid613,-0.0053651689,0.7474822649
valid614,0.389697201,5.0773998440336805e-41
valid615,-0.0058412586,0.5604179599
valid616,0.2113986635,8.2623709425134834e-16
valid617,0.344456566,7.8685825910136793e-121
valid618,0.0077372981,0.3763279544
valid619,-0.037433106,0.1110228012
valid620,-0.1446001456,1.3325459767737179e-15
valid621,0.0810345189,6.0403283121602309e-12
valid622,0.0061203012,0.5283342724
valid623,-0.1011590966,5.9806124210370904e-17
valid624,0.1060458078,8.8294179756271993e-05
valid625,0.0152036228,0.4446229421
valid626,0.0016182245,0.9211606509
valid627,0.7329281555,5.5695541505731418e-152
valid628,0.0038138342,0.6670370416
valid629,0.2405037085,6.3114908371111389e-149
valid630,-0.0408604401,0.0754090627
valid631,-0.5134043626,2.6539998923278075e-27
valid632,0.004179925,0.8863620781
valid633,0.1751974262,1.6385234876932105e-09
valid634,-0.2886992128,2.8817521793745673e-23
valid635,-0.2031744662,9.6912142366356223e-10
valid636,0.4282489449,3.2299569788401979e-108
valid637,0.0049078382,0.571023652
valid638,-0.0045967362,0.8135102765
valid639,-0.051300462,0.0207216783
valid640,-0.1292951162,1.5588801978821574e-07
valid641,-0.2780349021,5.2432458655034987e-111
valid642,0.1862825936,2.1513725724752884e-37
valid643,0.427939264,1.0496654153020028e-225
valid644,0.0060395292,0.4963386091
valid645,0.1312374716,6.2706582230541336e-06
valid646,0.0491077639,0.090982796
valid647,0.00536242,0.8374517405
valid648,0.0077866145,0.5139039028
valid649,-0.0462601292,0.0550318318
valid650,-0.0386798073,0.1830846907
valid651,0.0080396955,0.5067684729
valid652,0.1463490284,9.5150174924950447e-07
valid653,0.0409743137,0.1604441202
valid654,-0.0126841555,0.5240154283
valid655,0.0138088311,0.2693660551
valid656,0.0033176958,0.8490610599
valid657,-0.6114525997,7.243024469106604e-266
valid658,0.0449663455,0.1312995498
valid659,-0.068991697,7.6989093125310066e-05
valid660,0.4391793735,0
valid661,0.0017457186,0.9425833338
valid662,0.1980222784,8.7756623804168095e-78
valid663,-0.1489372214,3.9670777972989004e-37
valid664,-0.0016928106,0.8668239749
valid665,-0.4741501785,0
valid666,0.1287017573,6.8612234939583386e-17
valid667,0.0121495771,0.3735083609
valid668,-0.2606994634,4.4303584856105143e-21
valid669,0.0033141898,0.7169694253
valid670,-0.3438301875,2.6187439752297726e-20
valid671,0.0016304776,0.8609377275
valid672,0.3232416758,0
valid673,-0.0024260113,0.7936360461
valid674,0.739103169,0
valid675,-0.5749808221,0
valid676,-0.0202366459,0.2094564634
valid677,-0.0078663984,0.7728324671
valid678,0.0259941068,0.0224854151
valid679,-0.0785069208,0.0379727093
valid680,0.0849616187,3.5264380602263918e-05
valid681,-0.0516271737,1.9951478722218637e-07
valid682,0.0061369619,0.5251616407
valid683,-0.4054348867,0
valid684,0.0311756115,0.0709177152
valid685,-0.0015978621,0.8791921506
valid686,-0.0079300622,0.7244133808
valid687,0.1100140539,4.1005220382641698e-10
valid688,-0.0315681569,0.0234366663
valid689,-0.0145845569,0.561185769
valid690,0.0114989408,0.1348623659
valid691,0.4840425452,0
valid692,-0.1261677607,2.9116957922673917e-07
valid693,-0.0225473281,0.3703673698
valid694,-0.0269128336,0.1089632589
valid695,-0.5315405032,0
valid696,0.190645365,5.3159534140115733e-11
valid697,0.3340864132,1.037607090791218e-55
valid698,0.4438340335,0
valid699,-0.2138904083,5.6457031124510311e-20
valid700,0.252754162,3.5951463287100793e-241
valid701,-0.0084572401,0.319318021
valid702,0.0139391225,0.5296880169
valid703,0.038280584,0.1876455312
valid704,0.273574,1.130645195766477e-43
valid705,-0.018768338,0.1153943047
valid706,0.0062827749,0.5332653296
valid707,0.3068256085,9.1356696054828138e-259
valid708,0.0122790863,0.477028901
valid709,0.0683789615,0.0001800254
valid710,0.2541390032,1.3425257981754071e-122
valid711,-0.3032059502,0
valid712,-0.3209507914,4.6178120081301979e-72
valid713,-0.0167144763,0.1767055853
valid714,-0.0204143166,0.1387454617
valid715,-0.1855623023,6.4957963076163149e-66
valid716,0.3206165011,3.5368730584141739e-194
valid717,-0.2309402308,3.6688937817309929e-94
valid718,0.0288879464,0.0002238395
valid719,0.1238166712,7.2274298728695809e-20
valid720,0.3105447345,2.3409832116077623e-150
valid721,-0.1775565738,6.6203098195031174e-12
valid722,-0.1141515002,2.6493461291243462e-07
valid723,0.5695865783,0
valid724,-0.2364623529,2.8414145896367635e-92
valid725,0.0291268369,0.3160953077
valid726,0.0887607764,0.0002364485
valid727,-0.0557230395,0.058703126
valid728,-0.7294016987,2.693892805357634e-233
valid729,-0.1103291508,1.3903882921928575e-06
valid730,-0.4607080659,0
valid731,-0.0009964209,0.95299344
valid732,-0.0135754039,0.1669966684
valid733,-0.2976958892,3.7341534179639097e-188
valid734,-0.3220001936,1.5692096541107431e-95
valid735,-0.0621792576,0.0154216734
valid736,-0.3106966272,1.2516426427842913e-306
valid737,0.6048761139,4.0868414624181366e-130
valid738,-0.1340632499,6.1478032264076451e-09
valid739,0.106811687,3.8273461653869325e-05
valid740,-0.2091348469,6.101478985916641e-13
valid741,0.0281777057,0.0003933974
valid742,0.1788877593,1.4070211081458314e-33
valid743,0.2971499449,6.4068406167348451e-237
valid744,-0.2678060876,9.7062115751128333e-40
valid745,0.1601749514,5.1261349583366359e-13
valid746,0.1235517114,1.1251029178642104e-08
valid747,-0.0608726966,1.9452069051382201e-06
valid748,-0.0276597265,0.2801708321
valid749,0.120776592,2.6543312215386684e-13
valid750,0.0026021178,0.8859017383
valid751,0.3856551723,3.4378742490252901e-148
valid752,0.615901145,0
valid753,-0.0603933183,0.0003484875
valid754,0.1016007527,7.056427760453117e-31
valid755,0.007165804,0.5015914966
valid756,-0.0765882523,0.0002584433
valid757,0.0126294956,0.1585459271
valid758,0.5267578206,0
valid759,0.085975024,4.7663175026059494e-25
valid760,0.0448352096,0.0311834103
valid761,0.5889059142,0
valid762,-0.0039468876,0.7484297334
valid763,-0.0041269247,0.8502236138
valid764,0.0031540509,0.8909033283
valid765,-0.749441875,2.5424320403874491e-267
valid766,0.5034168863,4.3895464877930595e-173
valid767,0.2803625922,8.3983614211926259e-27
valid768,-0.0320473905,0.1395785418
valid769,0.2259832999,7.3621491619632721e-15
valid770,-0.4866075058,4.0981164430387461e-253
valid771,0.0715728166,0.0009274395
valid772,-0.4749247458,2.5934246470111768e-180
valid773,0.0093931703,0.3850614455
valid774,0.1883399423,3.5774732828989342e-20
valid775,-0.0445269731,5.0546170037535789e-05
valid776,0.0885371569,0.0017139892
valid777,-0.3799170926,0
valid778,-0.0015731824,0.9375182042
valid779,0.0197464872,0.072967438
valid780,0.1840870888,1.4228635837309312e-72
valid781,0.5641949847,2.0817873248709155e-296
valid782,0.490843189,3.7760834789949428e-64
valid783,-0.0483204641,0.0282157287
valid784,0.0106665597,0.3459724057
valid785,-0.0114001064,0.5605426735
valid786,0.5197947763,0
valid787,-0.005976989,0.7170869341
valid788,-0.0025958586,0.8178506553
valid789,-0.0149337459,0.1157013087
valid790,-0.3329554094,0
valid791,-0.7111386779,0
valid792,0.0918293743,6.3777021216630654e-15
valid793,0.4411304812,0
valid794,-0.1913556636,5.475151684522923e-105
valid795,-0.0003823265,0.9769896527
valid796,-0.0114492124,0.2304185915
valid797,0.1242743511,4.7849663267359842e-10
valid798,0.0368860685,0.0819331596
valid799,-0.287069632,1.1231571100117101e-63
valid800,-0.0303696302,0.1762083854
valid801,0.0662809216,0.0035788225
valid802,-0.0294058895,0.240361296
valid803,-0.1538916732,1.5914508462028122e-47
valid804,-0.0140445154,0.4678597414
valid805,0.1481928605,2.3623708069642013e-11
valid806,-0.5164970645,1.1418815835734499e-75
valid807,-0.0105952508,0.7712950035
valid808,0.0880665257,7.1657847982746042e-05
valid809,0.1661323003,9.1601863474225873e-75
valid810,0.0765686492,9.3079045183910494e-08
valid811,0.4693662712,0
valid812,0.0402803394,0.1747390341
valid813,0.0048883973,0.8295937506
valid814,-0.0095985728,0.733199723
valid815,-0.0245740148,0.2818110442
valid816,0.612839166,0
valid817,0.0534227479,0.0001534372
valid818,0.0112632322,0.1350569401
valid819,-0.2521686856,2.1293473812079629e-36
valid820,0.17382091,3.2959803390207141e-19
valid821,-0.052129421,0.0006502189
valid822,-0.1722052485,1.0891474071854514e-82
valid823,0.3104956914,4.4567837363724621e-92
valid824,-0.1334266364,1.7889659955228145e-09
valid825,0.0272748023,0.2117870738
valid826,0.0493061854,0.0663004823
valid827,-0.0309709499,0.2722474922
valid828,-0.2528987112,4.2631030422460521e-131
valid829,-0.2984846125,2.7640257725522101e-41
valid830,-0.1350112591,6.2674889999281958e-06
valid831,0.0265579095,0.0351477603
valid832,-0.5412228913,1.4417541543889412e-105
valid833,0.0051256364,0.7198889691
valid834,-0.0451823494,0.0726449615
valid835,-0.0034732854,0.69569089
valid836,0.0222342325,0.1416853004
valid837,-0.0141330345,0.7645861232
valid838,-0.337023978,3.1404179829052365e-217
valid839,-0.2534723956,2.6796103360715109e-18
valid840,0.2473723094,4.4656225622830596e-61
valid841,-0.6424053594,2.6014649138860844e-168
valid842,0.515211683,0
valid843,-0.2156069259,1.6001798928388692e-13
valid844,0.0242470602,0.0033488656
valid845,-0.5735934199,0
valid846,-0.070553316,0.0116974364
valid847,-0.0076367572,0.4216182686
valid848,-0.0079955681,0.4679485062
valid849,-0.3786670029,9.9112439839928611e-143
valid850,0.0044748011,0.7129798716
valid851,-0.5390523816,0
valid852,-0.3697026443,0
valid853,-0.0132718664,0.184839631
valid854,0.0297270655,0.229406208
valid855,-0.0091800372,0.3905219769
valid856,-0.1878661373,2.7583116695552102e-17
valid857,0.4130587628,5.1622716273210821e-59
valid858,0.0033303965,0.8694457794
valid859,-0.2961068152,6.6069706927975153e-42
valid860,-0.0813833605,0.0003950728
valid861,0.2814682007,9.1476983917560387e-22
valid862,-0.0130857593,0.5697719882
valid863,-0.0012415504,0.9507822727
valid864,0.0110601643,0.1868022936
valid865,-0.0880076847,3.3660792561786028e-07
valid866,-0.3658964473,0
valid867,0.1361192446,8.3937164259746824e-10
valid868,-0.0036582962,0.8689880667
valid869,-0.004576947,0.7263624499
valid870,-0.1758850128,2.6929610651426511e-14
valid871,0.7464556293,0
valid872,-0.1183345213,5.9787840848735607e-10
valid873,0.0379943711,0.1075169033
valid874,0.0089885418,0.3183448752
valid875,0.0134053374,0.4295320012
valid876,-0.1574164454,4.8176746521625226e-85
valid877,0.1216316359,2.9347568605497171e-05
valid878,-0.0243189065,0.4025754537
valid879,-0.0107152622,0.5212574973
valid880,-0.0133220714,0.8114201244
valid881,0.0050742806,0.7154734422
valid882,-0.0895015879,2.5653747888051987e-17
valid883,0.0064397404,0.6954401902
valid884,0.1790185703,5.4710101694013579e-22
valid885,0.580288983,1.7146702338530156e-156
valid886,0.266047233,4.2679709204103887e-07
valid887,0.5177006869,0
valid888,-0.0559881964,0.0230275625
valid889,-0.054935018,7.6843616589618917e-05
valid890,-0.0817071652,0.0004728362
valid891,0.1844725465,6.7638396585114963e-28
valid892,-0.0863917847,1.4834899847431592e-10
valid893,0.0825058968,0.1168484537
valid894,-0.4440333598,1.759625214496666e-91
valid895,-0.0693087547,2.0856739226785604e-05
valid896,0.0227496955,0.0950893526
valid897,-0.3122144777,1.0778289794411499e-91
valid898,0.0242486782,0.0600605436
valid899,0.3848961474,6.5388930413158195e-173
valid900,0.2283525831,7.265491623844867e-45
valid901,-0.0146314953,0.5136947529
valid902,0.0025463975,0.8327555193
valid903,0.0192444433,0.4764120062
valid904,0.6075304751,3.7891519228315927e-260
valid905,0.0824988647,2.2357763860456122e-06
valid906,0.0163570395,0.0284498451
valid907,0.1219101955,1.000024739877766e-07
valid908,0.0859490086,0.000999237
valid909,-0.1142116193,7.3155005764294603e-10
valid910,0.6543587475,1.0558058350731124e-155
valid911,-0.0108217999,0.4346372521
valid912,0.0790215228,0.0065314438
valid913,-0.2796657385,1.4308456309537767e-58
valid914,-0.0108464273,0.4349853545
valid915,-0.0124510342,0.4082639592
valid916,0.7086542125,0
valid917,0.1373952379,3.4832865335430085e-40
valid918,-0.0327572633,0.2447068033
valid919,0.0249183789,0.3298885179
valid920,-0.6522210598,0
valid921,-0.6900002298,0
valid922,-0.0070392925,0.7243431315
valid923,-0.0063966674,0.8636090623
valid924,-0.4273843473,1.4630334185343869e-46
valid925,0.5129817482,5.0661522367824193e-197
valid926,-0.0206421839,0.4240723145
valid927,-0.0647797187,0.0150082642
valid928,0.1919610587,2.6036331654044e-47
valid929,-0.474884202,3.7680280142187583e-183
valid930,0.0096581436,0.6183567377
valid931,0.0229164399,0.3250925792
valid932,0.6514533657,2.4630405824393794e-116
valid933,0.0497700918,0.0867065233
valid934,0.3984876535,0
valid935,0.1537924503,3.3028847746867706e-08
valid936,-0.0153638756,0.5148999169
valid937,-0.5798092246,1.5889444851325536e-121
valid938,0.3971422794,3.6736149703506454e-258
valid939,0.2813226943,1.0917099002028649e-218
valid940,0.2579401874,3.3543125730748568e-25
valid941,-0.0078714443,0.3375766613
valid942,-0.018448974,0.254916757
valid943,-0.0341573617,0.0281567832
valid944,0.233716082,3.3703607840562066e-117
valid945,-0.1106698689,2.8340680197679046e-41
valid946,-0.0656656273,9.8301967447742149e-05
valid947,-0.5013060468,3.67462502380564e-281
valid948,-0.1067669146,2.6958475435007174e-12
valid949,-0.020307652,0.3083185026
valid950,-0.0065023002,0.3893059489
valid951,-0.0681644132,7.4828125819318971e-18
valid952,0.0147394155,0.22946084
valid953,-0.0031293717,0.7034714289
valid954,0.0149858459,0.3526762373
valid955,-0.0448629954,0.0001305369
valid956,-0.0728085675,7.9427729088419596e-17
valid957,0.0663402175,0.0032533133
valid958,0.1468017139,1.8128101908095531e-10
valid959,-0.2247708024,5.3651169224646501e-19
valid960,-0.0376712206,1.8705287065682092e-05
valid961,-0.7396234403,0
valid962,0.1444249973,3.3336149025285255e-38
valid963,0.0053124812,0.6908082542
valid964,-0.0362956536,0.1490143685
valid965,0.0315043854,0.2043134903
valid966,-0.4787125055,0
valid967,0.0488612757,0.0670132623
valid968,0.3080924517,4.1505359124265791e-69
valid969,0.558570198,0
valid970,0.1492688057,8.3445428098473859e-24
valid971,0.1567837393,5.0531729178190273e-44
valid972,-0.6518052337,5.7132462214554186e-43
valid973,0.6137642997,6.6890508757868967e-167
valid974,0.4167047364,0
valid975,0.0630575447,0.1659234281
valid976,0.0487967859,0.0062510437
valid977,-0.1831884309,7.8711672560816072e-10
valid978,-0.0164941857,0.4996223344
valid979,-0.0024893273,0.9453886617
valid980,0.3713971696,1.0518159159128954e-120
valid981,0.0976000793,6.7187638934171601e-18
