SampleID,Moment 5 A,Moment 5 B,Moment 5 diff,Moment 5 ratio
valid1763,0.133010752,59.0283314589,-58.8953207068,0.0022533375
valid1764,9185.713151514,0.026432108,9185.686719406,347521.020595395
valid1765,-10.0615843459,-13.6334295068,3.5718451609,0.7380083156
valid1766,50.2332918003,-8.9874312958,59.2207230961,-5.5892824264
valid1767,101.4772978987,0.1947303189,101.2825675797,521.1170938864
valid1768,8.4544156514,0.4823554196,7.9720602318,17.5273570216
valid1769,183.7024059203,-25.1025315692,208.8049374894,-7.3180828561
valid1770,2.3874784174,-0.9033324491,3.2908108665,-2.6429676246
valid1771,8.8959759567,-0.5645154318,9.4604913885,-15.7586054444
valid1772,-1.5443019434,34.6126217733,-36.1569237167,-0.0446167284
valid1773,9.2481798678,-0.3637542924,9.6119341602,-25.4242494469
valid1774,2.4589115691,-3.4334928909,5.89240446,-0.7161545537
valid1775,-0.4829485977,0.9958375126,-1.4787861103,-0.4849672679
valid1776,1.3201550163,-2.4910813507,3.8112363669,-0.529952591
valid1777,10.001818014,2.5839671614,7.4178508526,3.8707217969
valid1778,0.4875899486,1.9250896526,-1.437499704,0.2532816838
valid1779,-6.6449493218,1.6659712936,-8.3109206154,-3.9886337461
valid1780,2.4794265475,4.7727984532,-2.2933719057,0.519491148
valid1781,8.3983944169,29.9431961938,-21.5448017769,0.2804775536
valid1782,-3.0672940659,5.1625264575,-8.2298205234,-0.5941459266
valid1783,74.7385144053,-13.0788542256,87.8173686309,-5.7144542722
valid1784,-1.4988275002,-0.2900276705,-1.2087998297,5.1678775951
valid1785,0.7423492566,6.975750116,-6.2334008593,0.1064185563
valid1786,-3.8563721074,-0.4273782819,-3.4289938255,9.0233225945
valid1787,-2.3046427996,19.5156171403,-21.8202599399,-0.1180922326
valid1788,0.3845679697,26.4097015784,-26.0251336087,0.0145616174
valid1789,-17.8622265633,-3.1201732012,-14.7420533621,5.724754817
valid1790,0.3998433806,-0.5320721406,0.9319155211,-0.7514833987
valid1791,-0.1393326307,27.3974152397,-27.5367478705,-0.0050856123
valid1792,0.9886740592,512.0643816757,-511.0757076165,0.0019307612
valid1793,0.2935464468,-0.7454372182,1.038983665,-0.3937909721
valid1794,-118.1564329349,-2.7119076656,-115.4445252693,43.5694896373
valid1795,-23.0012878708,-4.9916610177,-18.0096268531,4.6079426847
valid1796,-191.9689588789,-1.1647022837,-190.8042565952,164.8223426403
valid1797,15799.0053653894,1.555997999,15797.4493673904,10153.615477614
valid1798,18.0306630706,-4.1359934185,22.1666564891,-4.3594515867
valid1799,5.7759579276,533.5347276284,-527.7587697008,0.0108258331
valid1800,-5.2923591525,0.8589813317,-6.1513404842,-6.1612039254
valid1801,-19.940690189,13.1642187626,-33.1049089516,-1.5147644193
valid1802,-0.0334482292,16.931518878,-16.9649671072,-0.0019755008
valid1803,-127.1131901594,-21.7673540268,-105.3458361326,5.8396252481
valid1804,0.5634607195,3.6377374499,-3.0742767304,0.1548931794
valid1805,12.2990103702,7.0128895637,5.2861208065,1.7537721446
valid1806,8.7363779602,-361.182694552,369.9190725123,-0.0241882518
valid1807,-0.3911307769,1.2582769982,-1.6494077751,-0.310846322
valid1808,1.6555317373,13.532078523,-11.8765467858,0.1223412748
valid1809,9.9440176535,-1.3716450839,11.3156627375,-7.2497016685
valid1810,0.729068659,0.7561669071,-0.027098248,0.9641636684
valid1811,0.0969762522,2.6798446387,-2.5828683865,0.0361872665
valid1812,-0.5690404652,5.8204394201,-6.3894798853,-0.0977658943
valid1813,8.3259830483,-3.078139513,11.4041225613,-2.7048751407
valid1814,1.4969609538,0.8234484118,0.673512542,1.8179171061
valid1815,0.8789143187,54.3945697263,-53.5156554076,0.0161581261
valid1816,-0.3049498717,-25.048516786,24.7435669143,0.0121743684
valid1817,-0.7553485603,623.6066856119,-624.3620341722,-0.001211258
valid1818,3.0047967775,37.2751263913,-34.2703296137,0.0806113102
valid1819,3.5170058788,-1.5289101978,5.0459160766,-2.3003351564
valid1820,-4.9026757274,1240.4484610016,-1245.351136729,-0.0039523413
valid1821,1.4927432816,-0.8193796748,2.3121229564,-1.8217968148
valid1822,-7.442272128,13.171081577,-20.6133537049,-0.5650463923
valid1823,-0.9989404012,293.7911843212,-294.7901247224,-0.0034001715
valid1824,2.9899679036,-4.5245360745,7.5145039781,-0.6608341395
valid1825,-7.1859533762,2.5971846856,-9.7831380618,-2.7668241754
valid1826,2.7764599316,23.666155551,-20.8896956194,0.117317742
valid1827,1.9530795063,2.3530758419,-0.3999963357,0.8300112863
valid1828,-1.6530912433,-23.2239331764,21.5708419331,0.0711805029
valid1829,535.1519864007,7.5308911058,527.6210952948,71.0609115019
valid1830,-3.611396537,-4.6677422518,1.0563457148,0.7736923639
valid1831,9.2994167398,-1.3688604347,10.6682771745,-6.7935462991
valid1832,-725.8086040606,18.1141028673,-743.9227069279,-40.0687027879
valid1833,4.7958468666,-6.0510528403,10.8468997069,-0.7925640369
valid1834,-4.3497477238,-1.7328196412,-2.6169280826,2.5102137697
valid1835,29.4139517324,-1.9987376129,31.4126893453,-14.7162646777
valid1836,-0.1520240689,-3.4409579581,3.2889338893,0.04418074
valid1837,6.4070200374,-2.0118587148,8.4188787522,-3.1846272256
valid1838,0.4595475965,-0.4367538874,0.8963014839,-1.0521889094
valid1839,17.0115398425,1.916362725,15.0951771175,8.876993703
valid1840,14.8477059424,-24.1654770143,39.0131829567,-0.6144180781
valid1841,3.7697756739,-4.0448832145,7.8146588884,-0.9319862834
valid1842,3.2423767603,-6.65077234,9.8931491003,-0.4875188316
valid1843,-1.1360603919,-0.1216716318,-1.0143887601,9.3371016318
valid1844,2.8561527927,2.9641114853,-0.1079586927,0.9635780593
valid1845,17.7814256254,-0.1800922077,17.961517833,-98.7351193808
valid1846,-26.4705115002,0.9027201589,-27.3732316592,-29.323053483
valid1847,-2.8924707995,-0.0889471745,-2.803523625,32.5189733859
valid1848,2.2484622034,221.5880680259,-219.3396058225,0.0101470365
valid1849,2.0613441886,11.6269635017,-9.5656193131,0.1772899853
valid1850,-9.8919046914,83.0195596109,-92.9114643024,-0.1191514956
valid1851,-2.9232392029,2.8008547857,-5.7240939886,-1.043695381
valid1852,0.3811945175,-4.2048523288,4.5860468463,-0.0906558632
valid1853,0.6418109982,-0.864006504,1.5058175022,-0.7428312117
valid1854,2.7423572933,0.654193645,2.0881636483,4.1919656577
valid1855,5219.1253908522,-14.8070209401,5233.9324117923,-352.4763969723
valid1856,-0.5860939829,15.4460644432,-16.0321584261,-0.0379445512
valid1857,0.2126400223,-2.7254141963,2.9380542186,-0.0780211766
valid1858,61.156488647,-0.3171388321,61.4736274791,-192.8382224618
valid1859,3470.155071788,82.170216916,3387.9848548721,42.2312998801
valid1860,0.3085219042,2.4689729936,-2.1604510894,0.1249596107
valid1861,9.5222652336,-2.464265826,11.9865310596,-3.864138817
valid1862,-5.2113756671,-2.4482553212,-2.7631203459,2.1286079201
valid1863,-95.9630334659,0.6310880832,-96.5941215491,-152.0596506489
valid1864,89.4027716522,-3.1585905007,92.5613621528,-28.3046414638
valid1865,-2.2907037472,-1.4139191188,-0.8767846284,1.6201094651
valid1866,632.241286818,-382.7125278113,1014.9538146293,-1.6520004987
valid1867,44.140869434,-6.6935324332,50.8344018671,-6.5945552479
valid1868,107.5798426906,-17.3415166802,124.9213593708,-6.2036005659
valid1869,1.137401405,-67.336307964,68.473709369,-0.0168913539
valid1870,4311.8624469825,21.6655062881,4290.1969406944,199.0196946999
valid1871,11.8981801667,1.2342511115,10.6639290553,9.6399995561
valid1872,267.4052515222,-0.6468760321,268.0521275542,-413.3794394395
valid1873,0.0307009926,-357.2385372654,357.269238258,-8.5939755697574875e-05
valid1874,-177.6491542673,-23.4149426449,-154.2342116224,7.5869993346
valid1875,-1.7654148426,-4.3163868268,2.5509719842,0.4090029262
valid1876,51.0820594515,11.0634655889,40.0185938626,4.6171842847
valid1877,-1.1072984143,37.4000694758,-38.5073678902,-0.0296068545
valid1878,53.6816494766,-3.3849281663,57.0665776429,-15.8590217692
valid1879,-3.8623776522,-0.1630672147,-3.6993104375,23.6858013452
valid1880,-6.6488718882,1885.4784385321,-1892.1273104203,-0.003526358
valid1881,50.8651755437,9.7253501373,41.1398254063,5.230163935
valid1882,17.9905782259,-69.2567471045,87.2473253304,-0.259766434
valid1883,5.3355937613,-59.8107588968,65.1463526581,-0.0892079261
valid1884,-2.7689429741,1006.2471668046,-1009.0161097787,-0.0027517523
valid1885,-3.1622444282,0.4950540375,-3.6572984658,-6.3876752604
valid1886,-1.2831551922,2.9415924819,-4.224747674,-0.436211066
valid1887,11.4057078536,-2.1034347227,13.5091425763,-5.4224206393
valid1888,215.0725926408,-0.2652744763,215.3378671172,-810.7549418282
valid1889,47.9651758594,-1.5221211333,49.4872969927,-31.5120622203
valid1890,8.6546628544,4.1854651418,4.4691977127,2.0677899735
valid1891,3.5315642769,8.826225677,-5.2946614001,0.4001216835
valid1892,2.5128825757,84.1406063742,-81.6277237986,0.0298652777
valid1893,6.0707481579,-1.352335225,7.4230833828,-4.4890852844
valid1894,13842.8122530538,5870.6455219521,7972.1667311017,2.3579710615
valid1895,0.0217606636,1.2844209828,-1.2626603193,0.0169420025
valid1896,9.5669184881,549.2879764453,-539.7210579572,0.017416945
valid1897,-7.9970337693,-19.0730246653,11.075990896,0.4192850326
valid1898,51.2971807148,0.8878715639,50.4093091509,57.7754517661
valid1899,0.4927991769,5.3114631293,-4.8186639525,0.0927803065
valid1900,6.2377753753,4.9860590694,1.2517163059,1.2510432164
valid1901,-8.4102662195,-3.9705174847,-4.4397487349,2.1181788651
valid1902,4.4427740533,3100.5696285981,-3096.1268545448,0.0014328896
valid1903,207.6404425706,-1.1724021743,208.8128447449,-177.1068385288
valid1904,-49.0432005703,0.9463322268,-49.9895327971,-51.8245064291
valid1905,7.0130790394,12.8790271474,-5.865948108,0.5445348441
valid1906,2.8567717806,9.9717222435,-7.114950463,0.2864872999
valid1907,-0.6739839792,-50.0271890037,49.3532050245,0.0134723536
valid1908,7.3078619664,-6.6136112693,13.9214732357,-1.1049730123
valid1909,18.3376290748,-4.0836482932,22.4212773679,-4.4905015707
valid1910,0.95590852,2.2986151939,-1.3427066738,0.4158627867
valid1911,1.116427235,72.0469424901,-70.9305152552,0.0154958309
valid1912,0.616586482,-2.0406884396,2.6572749216,-0.30214631
valid1913,4.0945634076,0.6329898866,3.461573521,6.4686079419
valid1914,-7.9844356474,2.0479649743,-10.0324006217,-3.8987168958
valid1915,0.692053688,-5.2157050057,5.9077586936,-0.1326865088
valid1916,-1365.1406195385,3.3986087065,-1368.539228245,-401.6763144634
valid1917,-1.2494104994,1.9450315716,-3.194442071,-0.6423600098
valid1918,-53.6233557659,-25.8167147181,-27.8066410478,2.0770789913
valid1919,-3.7717783825,5.0751391671,-8.8469175496,-0.7431871833
valid1920,2.4685036109,11.7360099047,-9.2675062938,0.2103358493
valid1921,-9.7567677795,-13.3893210965,3.6325533171,0.7286977218
valid1922,-66.1155608583,-0.3868746266,-65.7286862317,170.8966065689
valid1923,6.0450040603,0.3963569108,5.6486471495,15.2514158211
valid1924,-1.4320640889,-26.8136369524,25.3815728635,0.053408051
valid1925,-2586.7246300952,-23.193795208,-2563.5308348873,111.5265788501
valid1926,1.3153796,11.4588660345,-10.1434864345,0.1147914284
valid1927,-8.4102662195,-4.328563906,-4.0817023135,1.94296917
valid1928,-1.0774018979,26.1848393979,-27.2622412958,-0.0411460189
valid1929,-20.9070836527,-176.8785512037,155.9714675509,0.1182002199
valid1930,8.6546628544,1.5221211333,7.1325417211,5.6859225361
valid1931,-2.0677587847,1.004045365,-3.0718041498,-2.0594276482
valid1932,1.4217767127,-1.1332849808,2.5550616935,-1.2545623888
valid1933,32.9386011003,-11.1097948272,44.0483959275,-2.9648253287
valid1934,0.6647072907,3.559617965,-2.8949106742,0.1867355703
valid1935,128.6234284788,43.0593604757,85.5640680031,2.9871188763
valid1936,-15.4183828927,-4.1795921392,-11.2387907535,3.6889682963
valid1937,69.1777006301,2.0270774458,67.1506231842,34.1268167981
valid1938,3.4330688711,-1.2740923434,4.7071612146,-2.6945212322
valid1939,-0.1052820315,36950.9997826084,-36951.1050646399,-2.8492336364676734e-06
valid1940,-5.6390420289,-3.6489978545,-1.9900441744,1.5453673183
valid1941,126.1046375551,3213.4927634244,-3087.3881258693,0.0392422348
valid1942,12.7558171963,7.4447026413,5.311114555,1.7134085552
valid1943,-6.725846549,346.4560821037,-353.1819286526,-0.0194132731
valid1944,-20.8259244869,-1.6749806363,-19.1509438506,12.4335314905
valid1945,-3.5686898871,-5.8298615138,2.2611716268,0.6121397358
valid1946,31.1523355232,2.3528210974,28.7995144258,13.2404183034
valid1947,-2.8355858755,-7.2231910536,4.3876051781,0.3925669215
valid1948,25.7220143875,-2.6394133264,28.3614277139,-9.7453529277
valid1949,25.9057951163,16.6023533878,9.3034417285,1.5603688532
valid1950,-130.6461470604,-214.9746078518,84.3284607914,0.6077282725
valid1951,-69.8014238969,-1.7347426516,-68.0666812453,40.2373365476
valid1952,-18.5790598762,-23.4234559705,4.8443960943,0.7931818387
valid1953,400.2269285962,22.2182534055,378.0086751907,18.0134289267
valid1954,-9.4220606601,-3.1257282033,-6.2963324568,3.0143569905
valid1955,12.9051813049,189.0551782322,-176.1499969273,0.0682614537
valid1956,-0.7050332924,-48.2721565834,47.5671232911,0.0146053821
valid1957,290.779199194,-4545.825820074,4836.6050192681,-0.063966199
valid1958,0.8198063036,3.1524144549,-2.3326081513,0.2600566376
valid1959,4.840606918,-2.0706163706,6.9112232886,-2.3377613481
valid1960,3.4453938333,0.2443453533,3.20104848,14.100508919
valid1961,0.6397208379,-4.7310933873,5.3708142251,-0.1352162778
valid1962,16.9144253588,-4.012534568,20.9269599267,-4.2153967953
valid1963,113.7071396226,3.1008308172,110.6063088054,36.6698947236
valid1964,7.3078619664,-4.0718928968,11.3797548632,-1.7947087882
valid1965,0.0126642703,5.1240351501,-5.1113708798,0.0024715424
valid1966,1557.081687481,-9510.8290738033,11067.9107612843,-0.1637167144
valid1967,-2.1016981534,23.8602371654,-25.9619353188,-0.0880837076
valid1968,0.0441941546,4.2223935207,-4.1781993661,0.010466612
valid1969,1.4389181918,-1.6822548522,3.121173044,-0.855350894
valid1970,-7.9749668815,77.0236581638,-84.9986250453,-0.1035391862
valid1971,-4.0490407697,2.9560448562,-7.0050856259,-1.3697494344
valid1972,4.8284299235,-75.6681715189,80.4966014424,-0.0638105802
valid1973,2.9325985711,-3.9568806331,6.8894792042,-0.7411390039
valid1974,17.1856614904,0.6292507837,16.5564107067,27.3113072497
valid1975,30.0910478124,-2.9955932017,33.0866410141,-10.0451048543
valid1976,-2.2399573927,3.7220598755,-5.9620172683,-0.6018058461
valid1977,-1.754660578,-27.3554525716,25.6007919936,0.0641429921
valid1978,12.5205512181,0.4617530637,12.0587981543,27.1152531544
valid1979,-5.1626525028,-11.2398058309,6.0771533281,0.4593186555
valid1980,3.4631840172,-1.9336297815,5.3968137987,-1.7910274502
valid1981,-11.6742188119,-85.0877647752,73.4135459633,0.1372020859
valid1982,-91.5574258275,17.5657017818,-109.1231276093,-5.2122839705
valid1983,8.9160494969,-1.3080626637,10.2241121606,-6.8162250514
valid1984,5.0715908854,17.774440216,-12.7028493307,0.2853305546
valid1985,36.4970446702,-19.2614702942,55.7585149645,-1.8948213253
valid1986,-0.1396205757,-0.4322840415,0.2926634658,0.3229834144
valid1987,-8.8002189171,-29.5642101957,20.7639912786,0.2976646039
valid1988,28.0612934834,2.944436747,25.1168567363,9.5302755312
valid1989,-3.8005586413,2.6755194542,-6.4760780955,-1.420493742
valid1990,-1.0600660411,45.6066675834,-46.6667336245,-0.0232436636
valid1991,-2512.7864607263,-18367.6060517449,15854.8195910186,0.1368053329
valid1992,-33450.0925312063,2.0849940989,-33452.1775253052,-16043.2552535819
valid1993,5.3557482338,860.8079602571,-855.4522120233,0.0062217689
valid1994,4.4046975872,74.3917292327,-69.9870316455,0.0592095067
valid1995,-6.1456075178,1.3565213628,-7.5021288806,-4.5304170553
valid1996,2.3223546866,26.1817646496,-23.859409963,0.0887012284
valid1997,65.4094316527,0.7692631373,64.6401685154,85.0286832653
valid1998,8.7507937457,16.4421405477,-7.691346802,0.5322174275
valid1999,-8.1538744961,-2.3739266005,-5.7799478956,3.4347626815
valid2000,-16.9369343873,-2.4011467716,-14.5357876157,7.0536855921
valid2001,-0.8780320008,13.3246973802,-14.202729381,-0.0658950801
valid2002,-1.1690412133,3.3585146602,-4.5275558735,-0.3480828079
valid2003,-6.6136112693,7.3078619664,-13.9214732357,-0.9049994786
valid2004,0.13669766,-91.8296961977,91.9663938577,-0.0014885997
valid2005,4.1643901071,-53.8385171266,58.0029072337,-0.0773496435
valid2006,3.472711926,172.4706837756,-168.9979718497,0.0201350853
valid2007,19.6695534341,-1.2744438612,20.9439972953,-15.4338327744
valid2008,-8.0544769262,-21.4674050643,13.4129281381,0.3751956467
valid2009,2.9375504127,29.2718820963,-26.3343316836,0.1003539985
valid2010,-207.9175953262,1.5937171033,-209.5113124295,-130.4607918761
valid2011,-3.9568806331,-15.7117739014,11.7548932683,0.2518417499
valid2012,-0.2658114944,12.7057446069,-12.9715561014,-0.0209205759
valid2013,-2.089622552,-126.1974205361,124.1077979841,0.0165583618
valid2014,-5.3836771159,1.4944839773,-6.8781610932,-3.6023652294
valid2015,38.0455936681,0.5197342275,37.5258594406,73.2020168265
valid2016,32.0800596132,-1.1740500641,33.2541096772,-27.324268866
valid2017,-0.1226907148,7.3650175619,-7.4877082768,-0.0166585774
valid2018,-126.3806654422,-1.7357637991,-124.6449016431,72.8098290249
valid2019,-0.1555872661,7.7900005425,-7.9455878086,-0.01997269
valid2020,1.4104619203,6.1635230184,-4.7530610981,0.228840213
valid2021,-61.4307557121,-9.7763249214,-51.6544307907,6.2836245937
valid2022,30132.6764493799,229.6465095831,29903.0299397968,131.2133004072
valid2023,-1.3949785931,1.8848611374,-3.2798397305,-0.7400962147
valid2024,88.967106425,-4.526238729,93.493345154,-19.6558581533
valid2025,5.8347361125,-8276.3947967409,8282.2295328534,-0.0007049852
valid2026,-5.3193262383,1.042604773,-6.3619310114,-5.1019584562
valid2027,0.0357001457,1.7510082565,-1.7153081107,0.0203883366
valid2028,-36.6820278425,0.1004694682,-36.7824973107,-365.1062207888
valid2029,23.4549165974,-0.2746904578,23.7296070552,-85.3867177753
valid2030,5.2627622221,6.037242229,-0.7744800069,0.8717162609
valid2031,11.308182694,-2.8194258458,14.1276085398,-4.0108104673
valid2032,-3.4590063027,-1.4202304537,-2.038775849,2.435524667
valid2033,-0.0244954734,-2.6492253769,2.6247299035,0.0092462777
valid2034,48.5495429242,-0.1534318389,48.7029747631,-316.4241742282
valid2035,46.4431840741,27.2241229371,19.219061137,1.705957036
valid2036,3.029790187,-2.8566347661,5.8864249531,-1.0606151766
valid2037,10.8133779003,266.1344877343,-255.3211098339,0.0406312537
valid2038,15.6392184123,-9.214326533,24.8535449453,-1.6972719988
valid2039,-3.8255034163,73.6587641917,-77.4842676079,-0.0519354819
valid2040,27.2439286411,-0.5225731186,27.7665017597,-52.1341945644
valid2041,101.9428729923,-0.0606923008,102.0035652931,-1679.6672996412
valid2042,-1.7250628327,-2.3135861468,0.5885233141,0.7456229089
valid2043,4.3425158313,4.4391248088,-0.0966089775,0.9782369315
valid2044,-5.2521887374,-4.1871182795,-1.0650704579,1.2543683715
